t,main,turn,theta,pm1,pm2,pm3,ptm,pt0,ptp,confm,conft,thg,thref,wref
89,1,0,-0.00334831234067678,0.998314380645752,5.53513018530793e-07,0.00168503052555025,3.80713323822231e-14,1,7.88275056340382e-10,0.998314380645752,1,0.0031213447048612,0.00287374884264396,2.26668770703103e-09
89.2,1,0,-0.00953012611716986,0.998236894607544,1.2366482451398e-06,0.00176195905078202,6.96537836089584e-12,1,5.82989923003652e-09,0.998236894607544,1,0.0020388286256462,0.00160346976118118,1.62862087375246e-09
89.4,1,0,-0.0184072777628899,0.996339321136475,1.43744955494185e-06,0.00365923950448632,8.12993214416302e-11,1,1.2972689589219e-08,0.996339321136475,1,-0.000620291186608919,-0.00174834235121581,1.17016823367192e-09
89.6,1,0,-0.028706356883049,0.707878530025482,1.47713740261679e-06,0.292119950056076,8.53811162396245e-13,1,2.10010719925435e-09,0.707878530025482,1,-0.00652718699448706,-0.0086162544137172,8.40768847534082e-10
89.8,3,0,-0.0451103001832962,0.060187216848135,2.76050684533402e-07,0.939812541007996,5.58447128058866e-15,1,4.70076977343581e-10,0.939812541007996,1,-0.0164044476860657,-0.0194931096220797,6.04094552084731e-10
90,3,0,-0.0678221508860588,0.00109353929292411,2.81010059666187e-09,0.998906493186951,1.50896076119998e-18,1,1.30086471109014e-11,0.998906493186951,1,-0.0300918152651377,-0.0340162948660482,4.34043469770268e-10
90.2,3,0,-0.0945824235677719,3.99782209115074e-07,1.08090914691106e-11,0.999999642372131,2.47299538172079e-22,1,3.67456445046072e-13,0.999999642372131,1,-0.0466792286874953,-0.0511161713625949,3.118613352828e-10
90.4,3,0,-0.119287721812725,3.04231058123605e-08,5.32656297541623e-12,1,1.97830182823918e-24,1,2.21450678974944e-13,1,1,-0.0646982947080793,-0.0692203118851904,2.24073161372183e-10
90.6,3,0,-0.135151118040085,2.0900372543764e-09,2.3572504625341e-12,1,9.88687754160612e-26,1,1.71824062139905e-13,1,1,-0.0823581023478765,-0.0864972066146252,1.60997135479434e-10
90.8,3,0,-0.142421737313271,1.29917923641365e-10,8.43143209330183e-13,1,1.27326795445697e-26,1,1.53979503843618e-13,1,1,-0.0978034125719314,-0.101116003821698,1.15676850694008e-10
91,3,0,-0.142458289861679,4.87101192714334e-11,1.65163520880751e-12,1,1.80408097903772e-27,1,1.59416425372927e-13,1,1,-0.109572598962548,-0.111956565703849,8.31141109848683e-11
91.2,3,0,-0.138392835855484,3.57834560593684e-11,1.34611375865457e-12,1,5.82570516461874e-29,1,2.1940737800815e-13,1,1,-0.118032650788063,-0.119745536945769,5.97176998108115e-11
91.4,3,0,-0.134289726614952,2.51678747287265e-11,1.23745176432155e-12,1,4.42979896501727e-29,1,7.22219267897117e-13,1,1,-0.124111219508988,-0.125341932563171,4.2907318967096e-11
91.6,3,0,-0.12679697573185,3.46050063604331e-11,4.34904803142677e-12,1,8.4740272366507e-28,1,8.72267189033771e-12,1,1,-0.12847868657149,-0.129362957026315,3.08290176409427e-11
91.8,3,0,-0.118509285151958,7.41705724616182e-11,3.93398855158544e-11,1,8.50474097362394e-25,1,2.55622245592946e-10,1,1,-0.131616722747075,-0.13225207331447,2.21507274652711e-11
92,3,0,-0.114602826535702,1.17627449447433e-10,4.3202480481952e-10,1,3.29833519429346e-20,1,1.82358270706118e-08,1,1,-0.133871409708272,-0.134327910704418,1.59153539355431e-11
92.2,3,0,-0.118641696870327,2.59658128332063e-10,5.87129944662479e-09,1,2.82602272576912e-15,0.999998569488525,1.41913483275857e-06,1,0.999998569488525,-0.135491408015666,-0.135819405140681,1.14352222197096e-11
92.4,3,0,-0.12636998295784,6.60598686863523e-10,3.91917325259783e-08,1,5.0373173514362e-12,0.999963045120239,3.69230219803285e-05,1,0.999963045120239,-0.136655380913513,-0.136891047680785,8.21623620459466e-12
92.6,3,0,-0.132166519761086,1.59626967199955e-09,1.79836476377204e-07,0.999999761581421,4.79831174793333e-10,0.999774515628815,0.000225472438614815,0.999999761581421,0.999774515628815,-0.137491698396524,-0.137661025567284,5.90338657812309e-12
92.8,3,0,-0.135641992092133,2.95348390189076e-09,5.4964010587355e-07,0.999999403953552,4.61700677689691e-09,0.999392032623291,0.000607901776675135,0.999999403953552,0.999392032623291,-0.138092594631895,-0.138214256634092,4.24159824802467e-12
93,3,0,-0.137981563806534,6.50464038187692e-09,1.92165475709771e-06,0.999998092651367,7.73166419776317e-09,0.999281704425812,0.000718259019777179,0.999998092651367,0.999281704425812,-0.138524340102984,-0.138611754560523,3.04759911273938e-12
93.2,3,0,-0.138138517737389,1.45859457845177e-08,6.00422754359897e-06,0.999994039535522,5.58352342139301e-09,0.999308586120605,0.000691412657033652,0.999994039535522,0.999308586120605,-0.138834550320378,-0.138897357830109,2.18970770187748e-12
93.4,3,0,-0.13712514936924,3.18992299241927e-08,1.42624712680117e-05,0.999985694885254,1.67652969285115e-09,0.999459683895111,0.000540295033715665,0.999985694885254,0.999459683895111,-0.139057437149355,-0.139102564504596,1.57331054455908e-12
93.6,3,0,-0.136140570044518,6.03484267003296e-08,2.30948971875478e-05,0.999976873397827,4.57590410007924e-10,0.999512076377869,0.000487904064357281,0.999976873397827,0.999512076377869,-0.139217581901995,-0.139250006021337,1.13042762168591e-12
93.8,3,0,-0.135113894939423,7.66792211948086e-08,2.52117351919878e-05,0.999974727630615,1.30265714881617e-10,0.999583661556244,0.000416346214478835,0.999974727630615,0.999583661556244,-0.139332646313455,-0.139355943125543,8.12215116900934e-13
94,3,0,-0.133685246109962,8.95258196464965e-08,2.47220086748712e-05,0.999975204467773,3.6548260945457e-11,0.999644637107849,0.000355304277036339,0.999975204467773,0.999644637107849,-0.139415320385294,-0.139432059203942,5.83578624112634e-13
94.2,3,0,-0.132439538836479,8.91392346602515e-08,1.87336572707864e-05,0.999981164932251,1.01561762472224e-11,0.999627709388733,0.000372218695702031,0.999981164932251,0.999627709388733,-0.139474721915862,-0.139486748799568,4.19302723422132e-13
94.4,3,0,-0.132090151309967,8.90066260694766e-08,1.58853617904242e-05,0.9999840259552,3.85002620062469e-12,0.999579250812531,0.000420703872805461,0.9999840259552,0.999579250812531,-0.139517402066425,-0.13952604341291,3.01270071597571e-13
94.6,3,0,-0.131679072976112,9.52238892182322e-08,1.40560914587695e-05,0.999985814094543,2.53245059471385e-12,0.999338448047638,0.000661477621179074,0.999985814094543,0.999338448047638,-0.13954806786299,-0.139554276692385,2.16463311517835e-13
94.8,3,0,-0.130676984786987,9.49033847064129e-08,1.14494005174492e-05,0.999988436698914,1.77550270492877e-12,0.999039828777313,0.000960197823587805,0.999988436698914,0.999039828777313,-0.139570101315698,-0.139574562375386,1.55529439033888e-13
95,3,0,-0.129194721579552,9.72692149048271e-08,1.02961485026754e-05,0.999989628791809,1.35219710862416e-12,0.998572468757629,0.0014275040011853,0.999989628791809,0.998572468757629,-0.139585932407423,-0.139589137690137,1.11748296912672e-13
95.2,3,0,-0.120221935212612,8.78751365007702e-08,7.68820791563485e-06,0.999992251396179,1.43613501082593e-13,0.999365746974945,0.000634284457191825,0.999992251396179,0.999365746974945,-0.139140742138342,-0.138570118303125,8.02914351164185e-14
95.4,3,0,-0.0953596457839012,1.31364288336044e-07,3.11291773869016e-06,0.999996781349182,4.90227266540572e-18,0.999963521957397,3.6506728065433e-05,0.999996781349182,0.999963521957397,-0.134708997644069,-0.132571265424539,5.7689600031151e-14
95.6,3,0,-0.064632460474968,3.81576182917343e-06,3.05103043274357e-07,0.999995827674866,1.30527518758095e-24,1,1.0831524122068e-08,0.999995827674866,1,-0.123379899379204,-0.119415645803168,4.1450124125051e-14
95.8,3,0,-0.0181946605443954,0.0010691691422835,5.23879570835106e-08,0.998930752277374,2.08305028090007e-30,1,2.77739268216004e-12,0.998930752277374,1,-0.105235758942666,-0.0999092528181801,2.97820194463903e-14
96,3,0,0.00727582070976496,0.103605195879936,1.99137550893624e-09,0.896394848823547,1.56877090915801e-34,1,1.17506064388039e-15,0.896394848823547,1,-0.0830163225634176,-0.0773251685010393,2.1398456603634e-14
96.2,1,0,0.00770609918981791,0.959177851676941,5.54814458264552e-11,0.0408221781253815,4.92523774529458e-36,1,1.66226559760349e-17,0.959177851676941,1,-0.0611506355143409,-0.056311084549782,1.53748454110655e-14
96.4,1,0,0.00379607174545527,0.999890804290771,9.84819083921229e-12,0.000109241802420001,2.28037248564011e-34,1,2.17947946619248e-17,0.999890804290771,1,-0.0439455720857512,-0.0404596572509509,1.10468654722523e-14
96.6,1,0,0.0321639776229858,0.999999046325684,1.89457911164981e-12,9.817155159908e-07,1.98478121012048e-30,1,4.5890988925601e-11,0.999999046325684,1,-0.0315750051433398,-0.0290703664820585,7.93720089531467e-15
96.8,1,0,0.00663078669458628,1,4.56912356935251e-15,9.55109591416203e-09,1.50060376216508e-32,1,1.78199836999654e-16,1,1,-0.0226867213801778,-0.0208871321415203,5.70289899979587e-15
97,1,0,0.0236119404435158,1,1.00441234648051e-14,5.71709826147071e-08,4.57035234171079e-34,1,1.80596213148625e-18,1,1,-0.016300466924559,-0.0150074574865293,4.09754741385848e-15
97.2,1,0,0.0528542250394821,0.999999046325684,4.70338388190977e-14,9.88680426416977e-07,4.87492338718632e-34,1,1.41089653502786e-18,0.999999046325684,1,-0.0117119268803121,-0.0107828963154913,2.94409822257399e-15
97.4,1,0,0.0759071260690689,0.999999403953552,4.82977779948587e-14,5.41228132533433e-07,4.04248870562137e-33,1,1.45667746641507e-18,0.999999403953552,1,-0.0084150492059283,-0.00774753838583292,2.11534204945336e-15
97.6,1,0,0.0758026838302612,0.999999642372131,1.14896265245024e-13,3.49114145592466e-07,2.48858097368516e-30,1,2.57932389184474e-18,0.999999642372131,1,-0.00604623422446683,-0.00556662600508525,1.51987863444079e-15
97.8,1,0,0.0671014413237572,1,2.76614126569485e-13,3.26056266430896e-08,1.08167611618124e-27,1,1.28664180610836e-18,1,1,-0.00434423464468407,-0.0039996349210939,1.0920366585757e-15
98,1,0,0.0608511045575142,0.99999988079071,4.2781442451123e-12,1.77192660544279e-07,7.50469569318802e-24,1,3.73464635029404e-16,0.99999988079071,1,-0.00312134362438409,-0.00287374784787404,7.84631112412424e-16
98.2,1,0,0.0544858053326607,0.99999988079071,2.33890250916913e-11,1.76020762410189e-07,5.3319944145359e-22,1,1.65157279264369e-15,0.99999988079071,1,-0.0022426933207684,-0.00206479512657666,-0.000852713298652254
98.4,1,0,0.0480928793549538,0.99999988079071,6.74442515724571e-11,1.05026835228728e-07,1.18839254997298e-19,1,2.02249309422427e-14,0.99999988079071,1,-0.00161138084628906,-0.00148356054199011,-0.00551043816197027
98.6,1,0,0.0431977063417435,1,8.6410892330413e-11,2.48542590952638e-08,1.50450703466636e-17,1,6.27037104964506e-13,1,1,-0.00115778123015841,-0.00106594201692008,-0.0143500349361976
98.8,1,0,0.0401313900947571,1,3.92158250317465e-11,1.96059035673102e-09,8.70141753060851e-16,1,1.50026484291299e-11,1,1,-0.00083186875405288,-0.000765882046115568,-0.0244245481931719
99,1,0,0.0401113443076611,1,2.35366781620172e-10,2.94976443271366e-09,2.12813436577947e-14,1,2.02239308633168e-10,1,1,-0.000597699812316682,-0.000550288195090571,-0.0322882724681508
99.2,1,0,0.040519118309021,0.999999642372131,7.02954316977866e-09,3.48745118117222e-07,3.0063310781786e-13,1,1.87963933306889e-09,0.999999642372131,1,-0.000429448833007501,-0.000395383465628776,-0.0379383783296418
99.4,1,0,0.0388090722262859,0.99998927116394,6.06516152856784e-08,1.06392308225622e-05,5.21160588642933e-12,1,4.55462423332165e-09,0.99998927116394,1,-0.000308560077100678,-0.000284084024130118,-0.0419979937395595
99.6,1,0,0.0343036279082298,0.999995708465576,8.46895531481096e-08,4.20544711232651e-06,1.34171382337733e-10,0.99999988079071,7.8406522163732e-08,0.999995708465576,0.99999988079071,-0.000221701198984782,-0.000204115092768523,-0.0449148377209743
99.8,1,0,0.0296687297523022,1,4.72952663699289e-08,2.79708434192116e-08,1.28810828670112e-09,0.999999761581421,2.43757256157551e-07,1,0.999999761581421,-0.000159292874480498,-0.00014665721250422,-0.0470105975289423
100,1,0,0.0266939736902714,1,3.62019814126313e-09,2.07210781866252e-09,2.37222401722192e-08,0.999999523162842,4.43382816683879e-07,1,0.999999523162842,-0.000114452334838299,-0.000105373579620097,-0.0485164062731469
100.2,1,0,0.0238660741597414,1,4.11621792206773e-10,7.66877741864569e-11,8.68911840257169e-08,0.999998569488525,1.30143826027052e-06,1,0.999998569488525,-8.22342932328863e-05,-7.57111845531169e-05,-0.0487456203812047
100.4,1,0,0.0211759898811579,1,9.93919530012377e-11,1.50617695399147e-11,1.77821121383204e-07,0.999998450279236,1.39872747695335e-06,1,0.999998450279236,-5.90855485217163e-05,-5.4398678369878e-05,-0.0448652631071617
100.6,1,0,0.0190239939838648,1,3.17462112153777e-10,9.54232734495797e-11,3.75132657381982e-07,0.999998092651367,1.57395447786257e-06,1,0.999998092651367,-4.24531166605326e-05,-3.90855885541348e-05,-0.0365842069199525
100.8,1,0,0.0137318382039666,1,3.71763313467e-08,4.14195966413899e-08,1.84336170150345e-06,0.999996900558472,1.33235471366788e-06,1,0.999996900558472,-3.05026721302322e-05,-2.80830946339517e-05,-0.0269110064931639
101,1,0,0.00429693143814802,0.999993562698364,9.44580449413479e-07,5.5262103160203e-06,1.60069430421572e-05,0.999982953071594,1.07128926174482e-06,0.999993562698364,0.999982953071594,-2.19162473870705e-05,-2.01777748114794e-05,-0.0193356265058069
101.2,1,0,0.000381982885301113,0.999819934368134,1.01560099210474e-05,0.000169940336490981,3.84384657081682e-05,0.999961376190186,2.27859402457398e-07,0.999819934368134,0.999961376190186,-1.57468794038944e-05,-1.44977824434825e-05,-0.0138926967472222
101.4,1,0,-0.00625894498080015,0.999168515205383,2.03246927412692e-05,0.000811147678177804,7.05833735992201e-05,0.999929308891296,1.08946608179394e-07,0.999168515205383,0.999929308891296,-1.13141728408792e-05,-1.04166935027435e-05,-0.00998193789336607
101.6,1,0,-0.0141453435644507,0.997418522834778,2.26968732022215e-05,0.0025587915442884,0.00011168843775522,0.999888300895691,5.31963380012712e-08,0.997418522834778,0.999888300895691,-8.12926191850006e-06,-7.48442073490166e-06,-0.00717204772550264
101.8,1,0,-0.0209739655256271,0.996931910514832,1.84719756362028e-05,0.00304969074204564,0.000362028804374859,0.999637961387634,4.17291019516597e-08,0.996931910514832,0.999637961387634,-5.8408953326933e-06,-5.37757530470444e-06,-0.00515313450418036
102,1,0,-0.0257155448198318,0.997885286808014,1.28701631183503e-05,0.00210180110298097,0.00138936832081527,0.998610377311707,2.07714506927914e-07,0.997885286808014,0.998610377311707,-4.19669812948672e-06,-3.86380151277616e-06,-0.00370254022763246
102.2,1,0,-0.0250524431467056,0.996304392814636,1.17082227006904e-05,0.00368386274203658,0.00252926722168922,0.997468709945679,2.03239778784337e-06,0.996304392814636,0.997468709945679,0.000149883765322265,0.000343218408906098,-0.00256801934012228
102.4,1,0,-0.0158720202744007,0.994803607463837,7.51787320041331e-06,0.00518894335255027,0.000221610433072783,0.999776303768158,2.13018870454107e-06,0.994803607463837,0.999776303768158,0.00167158791481758,0.00242193288337731,-0.00126504052803312
102.6,1,0,-0.00345108564943075,0.999940514564514,3.07848381453368e-07,5.9111032896908e-05,9.87473072200373e-07,0.999997973442078,1.07461357856664e-06,0.999940514564514,0.999997973442078,0.00576216981305181,0.00726021442304373,0.000563078366930394
102.8,1,0,0.0201443359255791,0.99999988079071,7.17338721756278e-09,1.29701220430434e-07,2.69653854800822e-09,0.999999642372131,3.46154934049991e-07,0.99999988079071,0.999999642372131,0.0129261190847584,0.0151932142089049,0.00306503502554754
103,1,0,0.0404805280268192,0.999999403953552,2.07876471591817e-09,6.0018180647603e-07,2.34858556213968e-11,1,2.46897862155038e-08,0.999999403953552,1,0.0230163328459811,0.025924197567139,0.00620432466947977
103.2,1,0,0.0609855465590954,0.999589622020721,1.98327754219463e-08,0.000410429493058473,2.82887184814215e-13,1,1.82404544801784e-08,0.999589622020721,1,0.0353309308508109,0.0386331346242074,0.00979289845429612
103.4,1,0,0.0724242255091667,0.56535816192627,7.25447861782413e-08,0.434641778469086,2.38906722740083e-15,1,4.62472593554253e-09,0.56535816192627,1,0.0487547263048656,0.0521279150500746,0.0135348649988077
103.6,3,0,0.083337739109993,0.00424703443422914,8.42771274989218e-09,0.995752930641174,2.92810528368763e-16,1,3.57854035293315e-09,0.995752930641174,1,0.0619345546367747,0.0650257168974191,0.0170772822214601
103.8,3,0,0.0951026752591133,0.000120965392852668,2.00252481263874e-09,0.999879002571106,3.54698328915409e-16,1,9.64861524010985e-09,0.999879002571106,1,0.0734718149542598,0.0759467986306783,0.0200635788857642
104,3,0,0.104828372597694,9.01359999261331e-06,2.04328221009575e-09,0.999990940093994,1.09364870742976e-15,1,4.44684502554082e-08,0.999990940093994,1,0.0822651346196967,0.0840463128134382,0.0222766244156539
104.2,3,0,0.11370825022459,9.47885723689978e-07,1.75808034796887e-09,0.999999046325684,2.68617186870504e-15,0.99999988079071,9.37447808269098e-08,0.999999046325684,0.99999988079071,0.0885860532669542,0.089865834322458,0.0238667032489062
104.4,3,0,0.118088938295841,4.91523849177611e-07,3.78897269115441e-09,0.999999523162842,8.19542747061046e-15,0.999999642372131,3.43015983617079e-07,0.999999523162842,0.999999642372131,0.0931276493669746,0.094047175305356,0.0250091789286011
104.6,3,0,0.124614752829075,4.92755418690649e-07,1.22057839391232e-08,0.999999523162842,1.01202691856644e-14,0.999999403953552,5.81359529405745e-07,0.999999523162842,0.999999403953552,0.0963907976982168,0.0970514794200791,0.0258300506057777
104.8,3,0,0.126808345317841,6.82380516536796e-07,6.42992503685491e-08,0.999999284744263,1.98148280823682e-14,0.999999403953552,5.80397852445458e-07,0.999999284744263,0.999999403953552,0.0987353780609755,0.099210079555934,0.0264198489904315
105,3,0,0.122774228453636,2.68192138719314e-06,6.1973884157851e-07,0.999996662139893,1.73561848487019e-13,0.999997854232788,2.15944305637095e-06,0.999996662139893,0.999997854232788,0.100419965005677,0.100761039235308,0.0268436206275977
105.2,3,0,0.110951863229275,2.00198173843091e-05,5.17461467097746e-06,0.999974846839905,3.73621706489802e-12,0.999974012374878,2.59365424426505e-05,0.999974846839905,0.999974012374878,0.101630345003451,0.101875407703599,0.0271481016250691
105.4,3,0,0.103580720722675,7.21127144061029e-05,2.5214363631676e-05,0.999902606010437,5.45755246550428e-11,0.999805271625519,0.000194695210666396,0.999902606010437,0.999805271625519,0.102500006105611,0.102676084278003,0.0273668719949815
105.6,3,0,0.100914157927036,0.000152439723024145,9.95508453343064e-05,0.999748051166534,4.2424699864263e-10,0.999167203903198,0.000832822290249169,0.999748051166534,0.999167203903198,0.103124859816016,0.10325137243003,0.0275240590613306
105.8,3,0,0.0979525372385979,0.00030066366889514,0.000347942725056782,0.999351441860199,5.87286930198161e-09,0.99453729391098,0.00546268001198769,0.999351441860199,0.99453729391098,0.103573818793757,0.103664718428205,0.0276369983676788
106,3,0,0.0960264280438423,0.000389221328077838,0.000758087204303592,0.998852729797363,4.15823677712979e-08,0.980604529380798,0.0193954352289438,0.998852729797363,0.980604529380798,0.103896396959394,0.103961708577585,0.0277181455460992
106.2,3,0,0.0946182087063789,0.000513812934514135,0.00157438917085528,0.997911751270294,1.97714342675681e-07,0.959188044071198,0.0408116616308689,0.997911751270294,0.959188044071198,0.104128170190592,0.104175096754121,0.0277764499998675
106.4,3,0,0.0932163968682289,0.000675483082886785,0.00349120260216296,0.995833277702332,7.25393590528256e-07,0.933300137519836,0.0666990578174591,0.995833277702332,0.933300137519836,0.104294699845795,0.104328416700861,0.027818341897964
106.6,3,0,0.0916041657328606,0.000936748518142849,0.00872215162962675,0.990341067314148,1.99742544282344e-06,0.909076988697052,0.0909210070967674,0.990341067314148,0.909076988697052,0.104414351825961,0.104438577471949,0.0278484413331308
106.8,3,0,0.0895885229110718,0.00137871934566647,0.0206410735845566,0.977980256080627,4.86261978949187e-06,0.87773472070694,0.122260458767414,0.977980256080627,0.87773472070694,0.104500322077566,0.104517728265729,0.0278700678537357
107,3,0,0.0878496915102005,0.00191600702237338,0.0415866412222385,0.956497371196747,1.05413691926515e-05,0.841198325157166,0.158791199326515,0.956497371196747,0.841198325157166,0.104562091921665,0.104574598312064,0.0278856065637108
107.2,3,0,0.0878603905439377,0.00185850285924971,0.0446658544242382,0.953475654125214,6.65287529955094e-07,0.978337705135345,0.0216615404933691,0.953475654125214,0.978337705135345,0.103844059149338,0.102910032987471,0.0274419907403402
107.4,3,0,0.0766561254858971,0.00251851440407336,0.00501936115324497,0.99246209859848,1.44457683975738e-16,1,8.88850060221102e-09,0.99246209859848,1,0.0968315957511164,0.0936239421890464,0.0249658926085419
107.6,3,0,0.044526930898428,0.196698650717735,0.00530853867530823,0.797992885112762,3.07522170535252e-26,1,5.05576517337378e-15,0.797992885112762,1,0.0809294104723294,0.0759658431050688,0.0202572046759183
107.8,1,0,0.00704499986022711,0.749140977859497,0.00039342007949017,0.250465661287308,1.3463043064657e-30,1,2.71410333600612e-17,0.749140977859497,1,0.0606219514492672,0.0558319730174161,0.0148882721577961
108,1,0,-0.019892830401659,0.566100001335144,4.19270290876739e-05,0.433858126401901,2.52729663244588e-31,1,2.34053351669003e-17,0.566100001335144,1,0.0435716700280818,0.0401154143982418,0.0106972613541258
108.2,3,0,-0.026343759149313,0.25691956281662,1.17610115921707e-05,0.743068695068359,6.04513839084097e-32,1,2.3908426415455e-17,0.743068695068359,1,0.0313063555653812,0.0288230271181828,0.00768600944862153
108.4,3,0,-0.0245541743934155,0.406922668218613,3.55379575012194e-06,0.593073785305023,5.68260888008128e-32,1,5.75119555492358e-17,0.593073785305023,1,0.0224936959761782,0.0207094181804575,0.00552241730744646
108.6,1,0,-0.0148405125364661,0.789367616176605,1.21139521525038e-06,0.210631161928177,1.2999387655687e-31,1,2.82617625049081e-16,0.789367616176605,1,0.0161617776815979,0.014879769554201,0.00396787085957231
108.8,1,0,-0.00561469700187445,0.906016051769257,6.59936290503538e-07,0.0939832776784897,9.49269052413317e-31,1,3.03203447931028e-15,0.906016051769257,1,0.0116122783070434,0.0106911522118506,0.00285092528900606
109,1,0,0.0107538336887956,0.897822141647339,5.81158133172721e-07,0.102177381515503,1.06445146542711e-27,1,1.79842496146956e-13,0.897822141647339,1,0.0083434514529773,0.00768162001438282,0.00204839706007219
109.2,1,0,0.00729901436716318,0.908610939979553,8.12567975572165e-07,0.0913881585001945,9.10462917614842e-21,1,3.04024805330982e-10,0.908610939979553,1,0.00584189195356346,0.00517326892769358,0.00137951327353567
109.4,1,0,-0.00554160680621862,0.850539565086365,1.7745827562976e-06,0.149458631873131,2.01849941858126e-15,1,2.34976766932959e-08,0.850539565086365,1,0.00263351815530895,0.00154167727708262,0.000411095900980894
109.6,3,0,-0.0266302153468132,0.461567252874374,1.02000444712758e-06,0.538431704044342,1.93737972713215e-12,0.99999988079071,8.20166619064366e-08,0.538431704044342,0.99999988079071,-0.0026689401688542,-0.0044123504571701,-0.00117663975005876
109.8,3,0,-0.046318918466568,0.0389159210026264,1.19058491065971e-07,0.961083948612213,9.1485684045739e-13,1,1.51091246181068e-08,0.961083948612213,1,-0.0107036257301494,-0.0131470167172775,-0.00350588043746368
110,3,0,-0.049558199942112,0.186397567391396,8.34071045119344e-07,0.813601553440094,6.58630864690951e-14,1,3.1887745777226e-09,0.813601553440094,1,-0.0214194657266753,-0.0244539994730886,-0.00652107321746791
110.2,3,0,-0.0742337927222252,4.99647558172001e-06,1.14324480438022e-10,0.999994993209839,1.49830506604401e-16,1,3.82986246882933e-11,0.999994993209839,1,-0.0341835777703475,-0.0375767935600659,-0.0100204830904082
110.4,3,0,-0.093720518052578,9.99857050487662e-08,7.72679663307851e-12,0.99999988079071,5.16188826373916e-18,1,1.3994225916969e-11,0.99999988079071,1,-0.047930350202851,-0.0513689313129121,-0.0136983851378051
110.6,3,0,-0.106371164321899,1.853218734027e-08,3.36738254468061e-12,1,6.95310186830117e-19,1,1.99019099811348e-11,1,1,-0.0613422383139751,-0.0644803851548295,-0.017194771856589
110.8,3,0,-0.11282642185688,3.40354144867661e-09,2.55721962702515e-12,1,2.81000388517047e-19,1,3.57139075257695e-11,1,1,-0.0730462341721417,-0.0755549763887584,-0.020147995486969
111,3,0,-0.119438759982586,1.37363720398298e-09,4.94193488215222e-12,1,9.83514711021738e-20,1,2.20788335530964e-11,1,1,-0.0819593537469829,-0.0837647875375866,-0.0223372779579954
111.2,3,0,-0.112042419612408,4.97369423424487e-10,4.44415684808241e-12,1,7.50975047657931e-20,1,2.00532594002434e-11,1,1,-0.0883663489333791,-0.0896635576968255,-0.0239102829731082
111.4,3,0,-0.11165501922369,3.4000424697922e-10,6.85944400238836e-12,1,5.14703523417675e-21,1,3.70731050025608e-11,1,1,-0.0929697912453621,-0.0939018390361579,-0.0250404910711109
111.6,3,0,-0.11009319871664,3.83616638455209e-10,2.54375548403019e-11,1,3.29581972512599e-20,1,3.11680681264193e-10,1,1,-0.0962773762369577,-0.0969470549415789,-0.0258525484596881
111.8,3,0,-0.10323216766119,5.23825982590154e-10,1.39551301070462e-10,1,7.34828626857504e-18,1,3.93133747778052e-09,1,1,-0.0986538844530272,-0.0991350503029458,-0.0264360137555995
112,3,0,-0.0989155098795891,1.2918854874755e-09,2.17165396776409e-09,1,6.66609440715636e-14,0.99999988079071,8.72225669468207e-08,1,0.99999988079071,-0.100361411641413,-0.1007071305265,-0.0268552350524213
112.2,3,0,-0.0989605858922005,2.52191245664335e-09,2.34618049432811e-08,1,6.02458138931894e-10,0.999998569488525,1.38159111884306e-06,1,0.999998569488525,-0.101588274262531,-0.101836674159419,-0.0271564466187997
112.4,3,0,-0.102577582001686,4.44472236793558e-09,1.48895608731436e-07,0.99999988079071,1.32749050862913e-07,0.999992489814758,7.33921388018643e-06,0.99999988079071,0.999992489814758,-0.102469778171421,-0.102648254128146,-0.027372867894169
112.6,3,0,-0.105443798005581,8.89705997764167e-09,6.81958283621498e-07,0.999999284744263,1.93747632692975e-06,0.999982714653015,1.53787277668016e-05,0.999999284744263,0.999982714653015,-0.103103140968537,-0.103231376396683,-0.0275283671301234
112.8,3,0,-0.107560724020004,2.1947851536197e-08,2.61069567386585e-06,0.99999737739563,7.74077034293441e-06,0.999972581863403,1.970014818653e-05,0.99999737739563,0.999972581863403,-0.103558213746688,-0.103650351227465,-0.0276400937260468
113,3,0,-0.109037153422832,6.17394775304092e-08,1.00106854006299e-05,0.999989986419678,8.49598382046679e-06,0.999974846839905,1.66983336384874e-05,0.999989986419678,0.999974846839905,-0.103885184693447,-0.103951385707368,-0.0277203695689473
113.2,3,0,-0.108436405658722,1.63361704608178e-07,2.73007281066384e-05,0.999972581863403,6.41227188680205e-06,0.999982237815857,1.13427031465108e-05,0.999972581863403,0.999982237815857,-0.104120114149035,-0.104167679745655,-0.0277780479659317
113.4,3,0,-0.106394752860069,4.3512267211554e-07,3.72133690689225e-05,0.999962329864502,2.56645080298767e-06,0.999989748001099,7.60915554565145e-06,0.999962329864502,0.999989748001099,-0.104288911559478,-0.104323087561442,-0.0278194900406392
113.6,3,0,-0.102501794695854,9.70349560702743e-07,3.51483213307802e-05,0.999963879585266,5.48234709185635e-07,0.999993085861206,6.26432529315935e-06,0.999963879585266,0.999993085861206,-0.104410192927543,-0.104434748471744,-0.0278492662765587
113.8,3,0,-0.0972838550806046,1.99688747670734e-06,2.50713037530659e-05,0.999972939491272,8.21896577463122e-08,0.999995470046997,4.39685845776694e-06,0.999972939491272,0.999995470046997,-0.104497333898491,-0.104514977119358,-0.0278706605776835
