segment_idx,theta_true_deg,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
95,-0.6,470,474.99,11,0.199671335617559,0.199313754840365,0.00217207645099263,0.799671335617559,0.799313754840365,1,0.99998676776886
96,-0.5,475,479.99,11,0.176363288394464,0.176335885171012,0.00309853710744743,0.676363288394464,0.676335885171012,1,0.999985694885254
97,-0.4,480,484.99,11,0.133906592389827,0.133870374923674,0.00180238719435114,0.533906592389827,0.533870374923674,1,0.999984741210938
98,-0.3,485,489.99,11,0.106729643208317,0.106689156873933,0.000716511747865409,0.406729643208317,0.406689156873933,1,0.999984622001648
99,-0.2,490,494.99,11,0.104075260942121,0.103542258786542,0.00117701330464634,0.304075260942121,0.303542258786542,1,0.999984502792358
100,-0.1,495,499.99,11,0.102988513812148,0.102694641042319,0.0039994647644137,0.202988513812148,0.202694641042319,1,0.999985456466675
101,0,500,504.99,11,0.0604476410620756,0.0603751479179303,0.00220813903489064,0.0604476410620756,0.0603751479179303,1,0.999986529350281
102,0.1,505,509.99,11,0.0397705240103314,0.0399527707268997,0.00100738583447798,-0.0602294759896686,-0.0600472292731003,1,0.999988198280334
103,0.2,510,514.99,11,0.0406191750147055,0.0409512396022445,0.00192301247433792,-0.159380824985295,-0.159048760397756,1,0.999987721443176
104,0.3,515,519.99,11,0.101020405474979,0.101187861533324,0.00225164898726067,-0.198979594525021,-0.198812138466676,1,0.999986410140991
105,0.4,520,524.99,11,0.172989201624905,0.173132276624465,0.00194893097600114,-0.227010798375095,-0.226867723375535,1,0.999982357025146
106,0.5,525,529.99,11,0.233168784442484,0.233469346722871,0.00206179356411001,-0.266831215557516,-0.266530653277129,1,0.99997615814209
107,0.6,530,534.99,11,0.297563007524571,0.297758104504712,0.00354742303914127,-0.302436992475429,-0.302241895495288,1,0.999968886375427
108,0.7,535,539.99,11,0.346667158458496,0.346893359964887,0.00328517516783367,-0.353332841541504,-0.353106640035113,1,0.999962210655212
109,0.8,540,544.99,11,0.381949461111549,0.382204128207464,0.0037750477661114,-0.418050538888451,-0.417795871792536,1,0.999951004981995
110,0.9,545,549.99,11,0.419960370977169,0.420248524433766,0.00344378831276768,-0.480039629022831,-0.479751475566234,1,0.999930381774902
111,1,550,554.99,11,0.470761183589609,0.471039169378236,0.00255479320444622,-0.529238816410391,-0.528960830621764,1,0.999863028526306
112,1.1,555,559.99,11,0.516829688963434,0.517191140827956,0.00172110720176117,-0.583170311036566,-0.582808859172044,1,0.999271810054779
113,1.2,560,564.99,11,0.6069844507479,0.606903366506439,0.000697325700864592,-0.5930155492521,-0.593096633493561,1,0.987716734409332
114,1.3,565,569.99,11,0.700960329847018,0.701194448163582,0.00189097858220436,-0.599039670152982,-0.598805551836418,3,0.720779478549957
115,1.4,570,574.99,11,0.858966457650655,0.859382861491681,0.00462324753040992,-0.541033542349345,-0.540617138508319,3,0.998686373233795
116,1.5,575,579.99,11,0.958295284068359,0.959094649048608,0.00392507202942577,-0.541704715931641,-0.540905350951392,3,0.999945282936096
117,1.6,580,584.99,11,1.03393728124872,1.03439845484532,0.00484543704820962,-0.566062718751277,-0.565601545154676,3,0.999993205070496
118,1.7,585,589.99,11,1.14574939895254,1.14615726990809,0.0042274183998558,-0.554250601047465,-0.553842730091914,3,0.999997973442078
119,1.8,590,594.99,11,1.24461457291947,1.24517169903154,0.00464946323994257,-0.555385427080529,-0.554828300968456,3,0.999999046325684
120,1.9,595,599.99,11,1.34029741234171,1.34060180205055,0.00405367152426527,-0.559702587658289,-0.559398197949454,3,0.999999284744263
121,2,600,604.99,11,1.48807602555434,1.48828094093142,0.00283921823592732,-0.511923974445659,-0.511719059068585,3,0.999999165534973
