segment_idx,theta_true_deg,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
168,6.7,835,839.99,11,5.79157481000816,5.79173473733526,0.00276156148621126,-0.908425189991844,-0.908265262664744,3,0.999986529350281
169,6.8,840,844.99,11,5.86178915467589,5.86211083330106,0.00341087649062391,-0.938210845324113,-0.93788916669894,3,0.999987483024597
170,6.9,845,849.99,11,5.92606891872852,5.92640775044241,0.0039458673922353,-0.973931081271477,-0.973592249557593,3,0.999988198280334
171,7,850,854.99,11,5.98936769686162,5.98968743509214,0.00426573904556317,-1.01063230313838,-1.01031256490786,3,0.999988555908203
172,7.1,855,859.99,11,6.053295706172,6.05364532648014,0.00436847927163699,-1.046704293828,-1.04635467351986,3,0.999988675117493
173,7.2,860,864.99,11,6.11914257175233,6.11955265475778,0.00474325814441292,-1.08085742824767,-1.08044734524222,3,0.999988913536072
174,7.3,865,869.99,11,6.17802307126607,6.17839768385731,0.00472175408793897,-1.12197692873393,-1.12160231614269,3,0.999988913536072
175,7.4,870,874.99,11,6.23529847632486,6.23567079925041,0.00546008839028814,-1.16470152367514,-1.16432920074959,3,0.999988555908203
176,7.5,875,879.99,11,6.29301741679287,6.29331359863234,0.0052258145306508,-1.20698258320713,-1.20668640136766,3,0.999988198280334
177,7.6,880,884.99,11,6.34649224846537,6.34688032739549,0.00556779840687502,-1.25350775153463,-1.25311967260451,3,0.999987721443176
178,7.7,885,889.99,11,6.39782325451213,6.3982554580166,0.00559164960561086,-1.30217674548787,-1.3017445419834,3,0.999987244606018
179,7.8,890,894.99,11,6.44209483316486,6.44241592967164,0.0045911937206062,-1.35790516683514,-1.35758407032836,3,0.99998664855957
180,7.9,895,899.99,11,6.47656252903769,6.47678874024605,0.00371081599548001,-1.42343747096231,-1.42321125975395,3,0.999985814094543
181,8,900,904.99,11,6.50999801257219,6.51015572784939,0.00330814935573632,-1.49000198742781,-1.48984427215061,3,0.999984860420227
182,8.1,905,909.99,11,6.53922994155938,6.53946756228829,0.0036471821873558,-1.56077005844062,-1.56053243771171,3,0.999983787536621
183,8.2,910,914.99,11,6.57796223679523,6.57823594886464,0.00377989650167822,-1.62203776320477,-1.62176405113536,3,0.999982714653015
184,8.3,915,919.99,11,6.62162678238547,6.62190530663362,0.00369710342166451,-1.67837321761453,-1.67809469336638,3,0.999981045722961
185,8.4,920,924.99,11,6.66293320516477,6.66322333297292,0.00368662724506136,-1.73706679483523,-1.73677666702708,3,0.999978423118591
186,8.5,925,929.99,11,6.69986446489385,6.70016914566189,0.00368102993741891,-1.80013553510615,-1.79983085433811,3,0.999973773956299
187,8.6,930,934.99,11,6.73605977173987,6.73626743277537,0.00295701421261874,-1.86394022826013,-1.86373256722463,3,0.999966859817505
188,8.7,935,939.99,11,6.77458033111145,6.77469710406152,0.00206834846859141,-1.92541966888855,-1.92530289593848,3,0.999956369400024
189,8.8,940,944.99,11,6.81697190019513,6.81713403957213,0.00222459536196104,-1.98302809980487,-1.98286596042787,3,0.999940514564514
190,8.9,945,949.99,11,6.85514326614539,6.85526884848718,0.0020399792780003,-2.04485673385461,-2.04473115151282,3,0.999916672706604
191,9,950,954.99,11,6.88465694043584,6.88482750112563,0.00254356038042279,-2.11534305956416,-2.11517249887437,3,0.999882102012634
192,9.1,955,959.99,11,6.90905266860383,6.90934935494591,0.0024332937906318,-2.19094733139617,-2.19065064505409,3,0.999836206436157
193,9.2,960,964.99,11,6.93632646773334,6.93654278292899,0.00200170664537527,-2.26367353226666,-2.26345721707101,3,0.999773681163788
194,9.3,965,969.99,11,6.96733211147061,6.9675343394011,0.0022327364273345,-2.33266788852939,-2.3324656605989,3,0.999685764312744
195,9.4,970,974.99,11,7.01790752784044,7.01813886169068,0.00324972319240205,-2.38209247215956,-2.38186113830932,3,0.999580800533295
196,9.5,975,979.99,11,7.19302418664946,7.1933604958503,0.00329661931028245,-2.30697581335054,-2.3066395041497,3,0.999684453010559
197,9.6,980,984.99,11,7.25178857294731,7.25229579210897,0.00369707013289945,-2.34821142705269,-2.34770420789103,3,0.999777615070343
198,9.7,985,989.99,11,7.30866868080789,7.30888227945102,0.00385138707178307,-2.39133131919211,-2.39111772054898,3,0.999828934669495
199,9.8,990,994.99,11,7.32393244605557,7.3246108856412,0.00631308976103132,-2.47606755394443,-2.4753891143588,3,0.999830365180969
200,9.9,995,999.99,11,7.33810338103606,7.33867331375282,0.00589682018700677,-2.56189661896394,-2.56132668624718,3,0.999797642230988
201,10,1000,1005,11,7.35600957571889,7.35613771938161,0.00222214146846721,-2.64399042428111,-2.64386228061839,3,0.999769508838654
