run_idx,segment_idx,ref_segment_idx,theta_true_deg,repeat_idx,variant_idx,variant_name,v_ref,omega_ref,radius_m,segment_duration,noise_variant,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
1,118,118,2,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,374.4,377.59,13,2.28221891870055,2.27811538701963,0.0118229228309888,0.282218918700551,0.278115387019634,1,0.999772727489471
1,119,119,3,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,377.6,380.79,13,3.06214370587232,3.06620372793473,0.0191165306302522,0.0621437058723204,0.0662037279347265,3,0.999634385108948
1,120,120,4,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,380.8,383.99,13,4.07692454765498,4.07599068347322,0.00745208546465867,0.0769245476549782,0.0759906834732185,3,0.999996662139893
1,121,121,5,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,384,387.19,13,4.97134507654414,4.9692973661285,0.0307609641909538,-0.0286549234558588,-0.0307026338714982,3,0.999989032745361
1,122,122,6,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,387.2,390.39,13,5.94478022195977,5.94943098971049,0.0626608479612995,-0.0552197780402262,-0.0505690102895109,3,0.999969482421875
1,123,123,7,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,390.4,393.59,13,6.89589900492286,6.89286072005288,0.0873026737176127,-0.104100995077141,-0.107139279947119,3,0.999995470046997
1,124,124,8,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,393.6,396.79,13,7.91694483772171,7.91184038779036,0.0143937121211293,-0.0830551622782894,-0.0881596122096431,3,0.999999403953552
1,125,125,9,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,396.8,399.99,13,8.9229838911404,8.92168733734622,0.00637871788356982,-0.0770161088596009,-0.0783126626537776,3,0.999999761581421
1,126,126,10,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,400,403.19,13,9.89653600354557,9.89295737846986,0.0409821610365532,-0.103463996454431,-0.107042621530145,3,0.99999988079071
1,127,127,-10,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,403.2,406.39,13,-9.97314255150278,-9.90269992089702,0.165707915365681,0.0268574484972159,0.0973000791029772,3,1
1,128,128,-9,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,406.4,409.59,13,-8.78014585257521,-8.76459574478156,0.14285716609742,0.219854147424785,0.235404255218445,3,1
1,129,129,-8,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,409.6,412.79,13,-7.81361944350505,-7.85363975479861,0.124534879009701,0.186380556494949,0.146360245201385,3,1
1,130,130,-7,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,412.8,415.99,13,-6.74820939761285,-6.70100014803061,0.115430950493297,0.251790602387151,0.298999851969393,3,0.99999988079071
1,131,131,-6,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,416,419.19,13,-5.98773698919728,-5.97710442058134,0.0315101932222206,0.012263010802724,0.0228955794186625,3,0.999999284744263
1,132,132,-5,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,419.2,422.39,13,-4.96498190155863,-4.96730114483122,0.0114952439753306,0.0350180984413715,0.0326988551687784,3,0.999999761581421
1,133,133,-4,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,422.4,425.59,13,-3.93797245984071,-3.92788929456613,0.0372092193482772,0.0620275401592916,0.0721107054338663,3,0.99999988079071
1,134,134,-3,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,425.6,428.79,13,-2.82118146214344,-2.81848424342642,0.0134660062342627,0.178818537856559,0.181515756573584,3,0.999999761581421
