case_index,controller,model_name,path_name,path_file,ref_file,disturbance_level,disturbance_scale,disturbance_noise_scale,disturbance_process_scale,noise_enabled,noise_signature,process_signature,seed,status,message,elapsed_sec,n_samples,ey_rmse,ey_peak,epsi_rmse,epsi_peak,ev_rmse,eomega_rmse,j_du,viol_rate,F_sat_pct,omega_sat_pct,realtime_p50_ms,realtime_p95_ms,realtime_p99_ms,timeout_rate,timeseries_file
124,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,4,ok,,169.1234418,11950,0.044166009602366,0.181632736431013,0.041163127429821,0.258657880465432,0.00548797911544306,0.042497061248866,1460.62120226769,0,0,0,0.0129911,0.0145264,0.015846822,0,
125,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,5,ok,,169.3418087,11950,0.0441420055096215,0.181395137688047,0.0411485450696719,0.258184623751805,0.0055374922807101,0.0425174629872462,1073.46000347313,0,0,0,0.0130089,0.01458097,0.0159462,0,
126,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,6,ok,,168.6128805,11950,0.0441544484109332,0.181521416213428,0.0409593843413727,0.257563797836794,0.00554023264521331,0.0424149274437188,1256.09671562831,0,0,0,0.01295365,0.01448132,0.015831732,0,
127,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,7,ok,,168.8567704,11950,0.0441631237578146,0.181627086347055,0.0408633083988582,0.257214543096754,0.00556853303547692,0.042376819043718,1537.58843663022,0,0,0,0.01296675,0.014540965,0.015934806,0,
128,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,8,ok,,168.5271504,11950,0.0441574218941898,0.181719640241741,0.0407868334247649,0.256674034081106,0.00563475511553053,0.0423402493244494,1566.40991211499,0,0,0,0.01294855,0.01446802,0.015933098,0,
129,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,9,ok,,169.2718793,11950,0.0441477611313703,0.18151649810789,0.0408601468376187,0.257016847089638,0.00561145040463105,0.0423804355250737,1186.05880764997,0,0,0,0.0130062,0.01457278,0.015857555,0,
130,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,10,ok,,169.6170077,11950,0.0441566775745673,0.181588098767674,0.040802599237469,0.256902153806577,0.00564463998179628,0.0423386032196927,1608.15873481759,0,0,0,0.0130032,0.014693125,0.016345522,0,
131,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,1,ok,,169.8842201,11950,0.0442607015550065,0.181061451121993,0.0419771322697604,0.262646485825472,0.00572596516628376,0.0431415428709036,1128.46299412814,0,0,0,0.0130603,0.0145494,0.015936692,0,
132,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,2,ok,,169.3913385,11950,0.0442105204361708,0.181007252647168,0.0421341346780958,0.262923596453111,0.00569026708186884,0.0431847271680456,790.173140642628,0,0,0,0.0130279,0.014542075,0.015883606,0,
133,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,3,ok,,169.8004584,11950,0.0441819271981019,0.181112460685682,0.041957212957602,0.262486834066584,0.00569249579895883,0.0431246561119475,844.22016560185,0,0,0,0.01304675,0.014602075,0.015978596,0,
134,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,4,ok,,169.3345263,11950,0.0442048305542817,0.181007397064402,0.0421247255879466,0.26292264847979,0.00572283453078086,0.0431803039178622,773.060292536411,0,0,0,0.0130145,0.0145364,0.015903869,0,
135,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,5,ok,,172.6596338,11950,0.0442088312289799,0.181007252647168,0.0420290702486477,0.262657204916899,0.00573070651505537,0.0431396395312859,1073.31929735351,0,0,0,0.01317095,0.015381175,0.016769714,0,
136,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,6,ok,,169.8281167,11950,0.0442074370095324,0.181007252647168,0.042129654599823,0.262923596453111,0.00577509149312582,0.0431729913503793,1033.65502072196,0,0,0,0.0130581,0.014607955,0.015964125,0,
137,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,7,ok,,169.8362401,11950,0.0441928702248356,0.181020827566283,0.0420892562209553,0.262836612903907,0.00568299934707893,0.0431600048474256,723.341636249399,0,0,0,0.01306365,0.0145949,0.015955659,0,
138,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,8,ok,,169.2792623,11950,0.0441948509414936,0.181021395186,0.0421008520334128,0.262833379113333,0.00570753163945315,0.0431675136034259,852.983442097252,0,0,0,0.01301085,0.0145421,0.015894164,0,
139,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,9,ok,,170.098868,11950,0.0442630318520572,0.181007252647168,0.0420443457770736,0.262884538944951,0.00573943326761333,0.0431686504048136,995.013096861994,0,0,0,0.01309355,0.014575615,0.016027446,0,
140,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,10,ok,,170.3025199,11950,0.0442513365869391,0.181143927446103,0.0419276052006809,0.26211504685942,0.00568831417060069,0.0430826014137981,730.174794343859,0,0,0,0.01309785,0.014649255,0.016017729,0,
141,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,1,ok,,170.2933482,11950,0.0442264856154992,0.180875522656804,0.0423663041384264,0.264870861868545,0.00604617082591668,0.0435018914073513,1203.18370885541,0,0,0,0.0130964,0.014646865,0.015953251,0,
142,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,2,ok,,169.276762,11950,0.0441823561903498,0.180875522656804,0.0425008991706403,0.264870861868545,0.00602253630368657,0.0435506255834436,933.316851328179,0,0,0,0.01303135,0.01456445,0.015877729,0,
143,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,3,ok,,170.6545606,11950,0.0442083865305574,0.180875522656804,0.0424262565915729,0.264870861868545,0.00601514198257018,0.0435341928965851,788.665811823263,0,0,0,0.01312325,0.01468673,0.016082375,0,
144,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,4,ok,,169.410954,11950,0.0441782459628259,0.180875522656804,0.0425049894665762,0.264870861868545,0.00605089039663117,0.0435342097394997,858.131686585425,0,0,0,0.0130332,0.014539575,0.015983119,0,
145,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,5,ok,,170.3390795,11950,0.0442005275410136,0.180875522656804,0.0424482118180168,0.264870861868545,0.00605316717153411,0.0435304434247297,1129.89112844252,0,0,0,0.0130897,0.01465121,0.015918057,0,
146,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,6,ok,,169.8733286,11950,0.0441773906758868,0.180875522656804,0.0425001266140337,0.264870861868545,0.0060761308922179,0.0435289320565279,1024.01487415357,0,0,0,0.01304335,0.014674305,0.01600203,0,
147,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,7,ok,,169.9106564,11950,0.0441987954328011,0.180875522656804,0.0424639615495077,0.264870861868545,0.00600839797880843,0.0435156527549707,833.150216981381,0,0,0,0.0130613,0.01459686,0.016029839,0,
148,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,8,ok,,169.2633403,11950,0.0441834844804835,0.180875522656804,0.0425048046000983,0.264870861868545,0.0060196021970853,0.0435492387028965,839.564245305781,0,0,0,0.0130163,0.014597885,0.015995531,0,
149,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,9,ok,,169.6909705,11950,0.044222245800917,0.180875522656804,0.0423779085205018,0.264870861868545,0.00603540256557229,0.0435077714455502,1017.45097765382,0,0,0,0.0130504,0.014590205,0.015935019,0,
150,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,10,ok,,169.5230733,11950,0.0441943141908176,0.180907108325375,0.0424593500856692,0.264741518537739,0.00600627700255713,0.0435347548276237,682.741133145808,0,0,0,0.01304815,0.014597115,0.01611592,0,
151,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,1,ok,,162.6013445,11950,0,0,0,0,0.0522893007240321,0,7401.32313276377,0,0,0,0.01297595,0.01410731,0.015015328,0,
152,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,2,ok,,164.214307,11950,0,0,0,0,0.0529009449999799,0,7603.14462007447,0,0,0,0.01308415,0.014389155,0.01531826,0,
153,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,3,ok,,174.7128499,11950,0,0,0,0,0.0513864664622741,0,7349.81759691927,0,0,0,0.0139111,0.015533085,0.016592491,0,
154,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,4,ok,,167.828892,11950,0,0,0,0,0.0525027364240538,0,7435.90198688985,0,0,0,0.0133782,0.01476697,0.01580263,0,
155,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,5,ok,,164.6914653,11950,0,0,0,0,0.0520807935358294,0,7108.95049778311,0,0,0,0.01315755,0.0142763,0.015273775,0,
156,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,6,ok,,167.5686307,11950,0,0,0,0,0.0529046871665996,0,7665.81425672287,0,0,0,0.0132692,0.01510123,0.017913926,0,
157,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,7,ok,,164.589265,11950,0,0,0,0,0.052032244803523,0,7335.63234679812,0,0,0,0.01316425,0.01422126,0.014976238,0,
158,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,8,ok,,162.6105402,11950,0,0,0,0,0.0523266799864365,0,7561.0997873731,0,0,0,0.0129428,0.014189495,0.015821964,0,
159,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,9,ok,,162.188274,11950,0,0,0,0,0.0525947603738353,0,7331.06680302106,0,0,0,0.01296655,0.013986675,0.014774755,0,
160,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,10,ok,,162.6300816,11950,0,0,0,0,0.0522055408557937,0,7267.07826104531,0,0,0,0.01299275,0.014135555,0.015017771,0,
161,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,1,ok,,162.7002476,11950,0,0,0,0,0.0372451350530934,0,11135.0120915591,0,0,0,0.0130071,0.01407672,0.01488488,0,
162,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,2,ok,,163.4517752,11950,0,0,0,0,0.0381299986365472,0,11477.2519265732,0,0,0,0.0130668,0.014131685,0.015111923,0,
163,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,3,ok,,162.9620146,11950,0,0,0,0,0.0367964074318118,0,10991.2556655201,0,0,0,0.0130312,0.014098755,0.014780116,0,
164,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,4,ok,,162.5453808,11950,0,0,0,0,0.0363859358256429,0,11439.7253626347,0,0,0,0.0130002,0.0140393,0.014838428,0,
165,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,5,ok,,162.7958272,11950,0,0,0,0,0.0369977100494566,0,11203.5830202325,0,0,0,0.0130001,0.014151875,0.015084014,0,
166,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,6,ok,,163.2824854,11950,0,0,0,0,0.0384806467692886,0,11390.2770938428,0,0,0,0.0130539,0.01414261,0.014960497,0,
167,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,7,ok,,163.3060497,11950,0,0,0,0,0.0368846779127183,0,11023.0494912788,0,0,0,0.0130541,0.014121735,0.015018038,0,
168,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,8,ok,,162.3528806,11950,0,0,0,0,0.0368027289696274,0,11539.8496237319,0,0,0,0.01298545,0.014006285,0.014812287,0,
169,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,9,ok,,162.6678572,11950,0,0,0,0,0.0369707468819667,0,11457.9209283295,0,0,0,0.0130207,0.01402591,0.014730704,0,
170,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,10,ok,,162.5006518,11950,0,0,0,0,0.036787789159022,0,11491.7169230037,0,0,0,0.0130049,0.01400631,0.014784006,0,
171,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,1,ok,,163.4976705,11950,0,0,0,0,0.0572032569204544,0,11932.6722000658,0,0,0,0.0130778,0.014130825,0.014859822,0,
172,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,2,ok,,162.7293987,11950,0,0,0,0,0.0580486997050046,0,12297.3645271432,0,0,0,0.0130281,0.014030295,0.014746122,0,
173,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,3,ok,,163.5975591,11950,0,0,0,0,0.0568150406070358,0,11508.3759649511,0,0,0,0.01307065,0.014177395,0.015166871,0,
174,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,4,ok,,162.7070157,11950,0,0,0,0,0.0568898944633021,0,12122.1304388405,0,0,0,0.0130256,0.014013985,0.014735411,0,
175,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,5,ok,,163.1371245,11950,0,0,0,0,0.0568903750677427,0,11882.3635329086,0,0,0,0.0130402,0.014141885,0.015003648,0,
176,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,6,ok,,163.1497914,11950,0,0,0,0,0.0580549078537907,0,12123.9613780944,0,0,0,0.01305925,0.014058855,0.014821251,0,
177,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,7,ok,,162.9562952,11950,0,0,0,0,0.0572186826826673,0,11691.5424547591,0,0,0,0.0130381,0.014046275,0.014817416,0,
178,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,8,ok,,165.7483194,11950,0,0,0,0,0.0571697173730198,0,12387.5856400454,0,0,0,0.0131117,0.01494045,0.018285579,0,
179,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,9,ok,,162.9673683,11950,0,0,0,0,0.0570446534191011,0,12108.3988837473,0,0,0,0.0130427,0.014059355,0.014866616,0,
180,GRU,LPVMPC_AGV_simulink_GRU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,10,ok,,163.1823684,11950,0,0,0,0,0.0567108530112774,0,12293.4561993413,0,0,0,0.01305385,0.014091075,0.014961512,0,
181,IMU,LPVMPC_AGV_simulink_IMU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,1,ok,,171.7507976,14950,0.0369223854335007,0.164990837120782,0.16153481026761,0.33637760310368,0.095179009043814,0.051211888982157,1757803.81439017,0.00622073578595318,0.40133779264214,0.568561872909699,0.0093017,0.011250615,0.012891586,0,
182,IMU,LPVMPC_AGV_simulink_IMU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,2,ok,,160.2083623,14950,0.0182873920631081,0.101507161248676,0.0413788514972085,0.102160022803274,0.0884598390381929,0.0174320108416554,5015.36402527251,0,0,0,0.0089063,0.00993932,0.010680853,0,
183,IMU,LPVMPC_AGV_simulink_IMU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,3,ok,,160.0727516,14950,0.0182873920631081,0.101507161248676,0.0413788514972085,0.102160022803274,0.0884598390381929,0.0174320108416554,5015.36402527251,0,0,0,0.00891945,0.0098667,0.010603684,0,
184,IMU,LPVMPC_AGV_simulink_IMU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,4,ok,,160.9441259,14950,0.0182873920631081,0.101507161248676,0.0413788514972085,0.102160022803274,0.0884598390381929,0.0174320108416554,5015.36402527251,0,0,0,0.00895295,0.009983555,0.010857908,0,
185,IMU,LPVMPC_AGV_simulink_IMU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,5,ok,,160.0055549,14950,0.0182873920631081,0.101507161248676,0.0413788514972085,0.102160022803274,0.0884598390381929,0.0174320108416554,5015.36402527251,0,0,0,0.00888715,0.00989495,0.010610375,0,
186,IMU,LPVMPC_AGV_simulink_IMU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,6,ok,,159.9785372,14950,0.0182873920631081,0.101507161248676,0.0413788514972085,0.102160022803274,0.0884598390381929,0.0174320108416554,5015.36402527251,0,0,0,0.0088997,0.009876165,0.0106714,0,
187,IMU,LPVMPC_AGV_simulink_IMU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,7,ok,,160.2284267,14950,0.0182873920631081,0.101507161248676,0.0413788514972085,0.102160022803274,0.0884598390381929,0.0174320108416554,5015.36402527251,0,0,0,0.00890885,0.0099527,0.010793273,0,
188,IMU,LPVMPC_AGV_simulink_IMU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,8,ok,,160.3298749,14950,0.0182873920631081,0.101507161248676,0.0413788514972085,0.102160022803274,0.0884598390381929,0.0174320108416554,5015.36402527251,0,0,0,0.0089309,0.00992551,0.010656289,0,
