run_idx,segment_idx,ref_segment_idx,theta_true_deg,repeat_idx,variant_idx,variant_name,v_ref,omega_ref,radius_m,segment_duration,noise_variant,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
1,16,16,-9.4,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,48,51.19,13,-9.13614470362639,-9.16704152406121,0.196709131144879,0.263855296373611,0.232958475938789,3,1
1,17,17,-9.2,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,51.2,54.39,13,-9.21354184598003,-9.19615908021725,0.0917537892955147,-0.0135418459800345,0.00384091978275158,3,1
1,18,18,-9.2,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,54.4,57.59,13,-9.2092456569921,-9.19193697251185,0.0485380920663806,-0.00924565699209623,0.00806302748815213,3,0.999999046325684
1,19,19,-9.2,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,57.6,60.79,13,-9.20731271345698,-9.1727283789691,0.145109904339249,-0.00731271345698303,0.0272716210308968,3,0.999952077865601
1,20,20,-9.2,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,60.8,63.99,13,-9.00588360464414,-9.0187665892418,0.0916030797768691,0.194116395355863,0.181233410758196,3,0.99999988079071
1,21,21,-9,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,64,67.19,13,-8.96584674327681,-8.92412466408158,0.167165818493918,0.0341532567231866,0.0758753359184166,3,1
1,22,22,-9,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,67.2,70.39,13,-9.0112453031426,-8.98331987769631,0.153732180502082,-0.0112453031425961,0.0166801223036881,3,0.999999761581421
1,23,23,-9,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,70.4,73.59,13,-9.09081871452054,-9.08313291280719,0.0266212526388616,-0.0908187145205375,-0.0831329128071889,3,0.999957799911499
1,24,24,-9,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,73.6,76.79,13,-8.93174104743,-8.92078608075026,0.143817656589312,0.0682589525699981,0.0792139192497405,3,1
1,25,25,-8.8,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,76.8,79.99,13,-8.80468245339484,-8.80040117260826,0.163667660520303,-0.00468245339483886,-0.000401172608262002,3,1
1,26,26,-8.8,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,80,83.19,13,-8.8245753793525,-8.79473861741184,0.128162347778404,-0.0245753793525019,0.00526138258815756,3,0.999999403953552
