run_idx,path_idx,path_file,segment_idx,ref_segment_idx,theta_true_deg,repeat_idx,variant_idx,variant_name,v_ref,omega_ref,radius_m,segment_duration,noise_variant,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
5,5,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_005_m09p2_m09p1.mat,66,10,-9.1,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,28.8,31.99,8,-8.74920039988,-8.75276383763605,0.0123235503468873,0.350799600119997,0.347236162363954,3,0.999999821186066
5,5,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_005_m09p2_m09p1.mat,67,11,-9.2,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,32,35.19,8,-9.26757205740942,-9.26920265835206,0.00428056326436763,-0.0675720574094214,-0.0692026583520562,3,0.999942898750305
5,5,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_005_m09p2_m09p1.mat,68,12,-9.1,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,35.2,38.39,8,-8.72049994498761,-8.76500737861012,0.131640920880531,0.379500055012391,0.334992621389883,3,1
5,5,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_005_m09p2_m09p1.mat,69,13,-9.2,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,38.4,41.59,8,-9.13244103354895,-9.13168896568831,0.00531862814816098,0.0675589664510508,0.0683110343116926,3,1
5,5,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_005_m09p2_m09p1.mat,70,14,-9.1,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,41.6,44.79,8,-9.01526572324279,-9.01500745671481,0.00569224754073007,0.0847342767572048,0.0849925432851943,3,0.999999761581421
6,6,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_006_m09p0_m08p9.mat,71,1,-9,1,1,straight_v080,0.8,0,Inf,3.2,clean,0,3.19,8,-8.6315627711444,-8.62297893090499,0.0621438004898637,0.368437228855596,0.37702106909501,3,0.999996542930603
6,6,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_006_m09p0_m08p9.mat,72,2,-8.9,1,1,straight_v080,0.8,0,Inf,3.2,clean,3.2,6.39,8,-9.10053892748311,-9.10308648132182,0.00520703035915098,-0.200538927483111,-0.203086481321821,3,0.999861061573029
6,6,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_006_m09p0_m08p9.mat,73,3,-9,2,2,straight_v095,0.95,0,Inf,3.2,clean,6.4,9.59,8,-8.95258763855053,-8.95582365411323,0.0117528009199764,0.0474123614494726,0.0441763458867683,3,0.999999523162842
6,6,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_006_m09p0_m08p9.mat,74,4,-8.9,2,2,straight_v095,0.95,0,Inf,3.2,clean,9.6,12.79,8,-8.82128835081443,-8.82129678182919,0.000122931070037848,0.0787116491855659,0.0787032181708121,3,0.999999165534973
6,6,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_006_m09p0_m08p9.mat,75,5,-9,3,3,straight_v115,1.15,0,Inf,3.2,clean,12.8,15.99,8,-8.94809166652937,-8.94820009578244,0.000476576812049978,0.0519083334706334,0.0517999042175585,3,1
6,6,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_006_m09p0_m08p9.mat,76,6,-8.9,3,3,straight_v115,1.15,0,Inf,3.2,clean,16,19.19,8,-8.90148544384096,-8.90169152345483,0.0038367270649045,-0.00148544384096105,-0.00169152345482537,3,1
6,6,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_006_m09p0_m08p9.mat,77,7,-9,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,19.2,22.39,8,-9.04313588326421,-9.03407286256584,0.0383195982272621,-0.0431358832642097,-0.0340728625658375,3,0.999999463558197
6,6,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_006_m09p0_m08p9.mat,78,8,-8.9,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,22.4,25.59,8,-8.86233010376339,-8.85654055794646,0.0349151703362158,0.037669896236606,0.0434594420535444,3,0.999946296215057
6,6,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_006_m09p0_m08p9.mat,79,9,-9,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,25.6,28.79,8,-9.23418438519911,-9.16624054482187,0.191853313000068,-0.234184385199105,-0.166240544821875,3,0.999999940395355
6,6,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_006_m09p0_m08p9.mat,80,10,-8.9,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,28.8,31.99,8,-8.54528851730386,-8.54739936592251,0.0128520984917905,0.354711482696143,0.352600634077492,3,0.99999988079071
6,6,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_006_m09p0_m08p9.mat,81,11,-9,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,32,35.19,8,-9.09671658286884,-9.09840182532484,0.00462726969982139,-0.0967165828688437,-0.0984018253248387,3,0.999876618385315
6,6,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_006_m09p0_m08p9.mat,82,12,-8.9,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,35.2,38.39,8,-8.58484342344787,-8.62843593188671,0.117997290216067,0.315156576552129,0.271564068113287,3,1
6,6,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_006_m09p0_m08p9.mat,83,13,-9,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,38.4,41.59,8,-8.94464754364039,-8.9445998390379,0.00244526817095663,0.0553524563596142,0.0554001609620975,3,0.999999761581421
6,6,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_006_m09p0_m08p9.mat,84,14,-8.9,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,41.6,44.79,8,-8.83923168465088,-8.8356989827461,0.0168112394703145,0.0607683153491205,0.0643010172538983,3,0.999999046325684
7,7,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_007_m08p8_m08p7.mat,85,1,-8.8,1,1,straight_v080,0.8,0,Inf,3.2,clean,0,3.19,8,-8.45127437847322,-8.44067776686277,0.0632616362686178,0.348725621526786,0.359322233137235,3,0.999996185302734
7,7,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_007_m08p8_m08p7.mat,86,2,-8.7,1,1,straight_v080,0.8,0,Inf,3.2,clean,3.2,6.39,8,-8.95882957767827,-8.95874270620977,0.0119437987498425,-0.258829577678274,-0.258742706209766,3,0.99975049495697
7,7,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_007_m08p8_m08p7.mat,87,3,-8.8,2,2,straight_v095,0.95,0,Inf,3.2,clean,6.4,9.59,8,-8.72875593614686,-8.73020361608579,0.00685324323035001,0.071244063853138,0.0697963839142126,3,0.999999642372131
7,7,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_007_m08p8_m08p7.mat,88,4,-8.7,2,2,straight_v095,0.95,0,Inf,3.2,clean,9.6,12.79,8,-8.59815759657434,-8.59816698808445,0.000117798665519055,0.101842403425659,0.101833011915549,3,0.999999523162842
7,7,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_007_m08p8_m08p7.mat,89,5,-8.8,3,3,straight_v115,1.15,0,Inf,3.2,clean,12.8,15.99,8,-8.74813830546407,-8.74836572941909,0.000882845998737789,0.0518616945359351,0.0516342705809141,3,1
7,7,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_007_m08p8_m08p7.mat,90,6,-8.7,3,3,straight_v115,1.15,0,Inf,3.2,clean,16,19.19,8,-8.71899516893609,-8.71914095078619,0.00384414485093809,-0.0189951689360903,-0.0191409507861877,3,1
7,7,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_007_m08p8_m08p7.mat,91,7,-8.8,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,19.2,22.39,8,-8.84369137129207,-8.83822273764442,0.0338115063558397,-0.0436913712920735,-0.0382227376444213,3,0.999999523162842
7,7,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_007_m08p8_m08p7.mat,92,8,-8.7,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,22.4,25.59,8,-8.68425255794918,-8.67681362816938,0.0318279966313091,0.0157474420508237,0.0231863718306151,3,0.999936103820801
7,7,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_007_m08p8_m08p7.mat,93,9,-8.8,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,25.6,28.79,8,-9.00600484050191,-8.98531342274159,0.0931880337784009,-0.206004840501905,-0.185313422741585,3,0.999999940395355
7,7,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_007_m08p8_m08p7.mat,94,10,-8.7,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,28.8,31.99,8,-8.33708172640024,-8.33948691348344,0.0183276670810276,0.362918273599757,0.36051308651656,3,0.99999988079071
7,7,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_007_m08p8_m08p7.mat,95,11,-8.8,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,32,35.19,8,-8.91640983406426,-8.91802613429832,0.00273032340029983,-0.11640983406426,-0.11802613429832,3,0.999820828437805
7,7,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_007_m08p8_m08p7.mat,96,12,-8.7,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,35.2,38.39,8,-8.39580086269484,-8.39910080455931,0.0232656418102954,0.304199137305156,0.300899195440687,3,1
7,7,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_007_m08p8_m08p7.mat,97,13,-8.8,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,38.4,41.59,8,-8.75079781037214,-8.7509022909221,0.000858584333427795,0.0492021896278612,0.0490977090779019,3,0.999999403953552
7,7,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_007_m08p8_m08p7.mat,98,14,-8.7,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,41.6,44.79,8,-8.64944335261785,-8.65001025831896,0.00157800276701244,0.0505566473821482,0.0499897416810366,3,0.999998450279236
8,8,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_008_m08p6_m08p5.mat,99,1,-8.6,1,1,straight_v080,0.8,0,Inf,3.2,clean,0,3.19,8,-8.26986924987273,-8.25728249189287,0.065131584182929,0.330130750127267,0.342717508107132,3,0.999995768070221
8,8,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_008_m08p6_m08p5.mat,100,2,-8.5,1,1,straight_v080,0.8,0,Inf,3.2,clean,3.2,6.39,8,-8.80711698894713,-8.80608445644369,0.0148456543316114,-0.307116988947126,-0.30608445644369,3,0.999563276767731
8,8,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_008_m08p6_m08p5.mat,101,3,-8.6,2,2,straight_v095,0.95,0,Inf,3.2,clean,6.4,9.59,8,-8.49744048084698,-8.5007340194091,0.00753905414244027,0.10255951915302,0.0992659805909,3,0.999999761581421
8,8,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_008_m08p6_m08p5.mat,102,4,-8.5,2,2,straight_v095,0.95,0,Inf,3.2,clean,9.6,12.79,8,-8.39245022802013,-8.39247039842252,0.000373292991611707,0.107549771979873,0.107529601577479,3,0.999999642372131
8,8,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_008_m08p6_m08p5.mat,103,5,-8.6,3,3,straight_v115,1.15,0,Inf,3.2,clean,12.8,15.99,8,-8.5607102306761,-8.56126102139964,0.00155947686564446,0.0392897693238989,0.038738978600362,3,1
8,8,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_008_m08p6_m08p5.mat,104,6,-8.5,3,3,straight_v115,1.15,0,Inf,3.2,clean,16,19.19,8,-8.52921580152635,-8.5293532590834,0.00243343882066137,-0.0292158015263482,-0.0293532590833951,3,1
8,8,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_008_m08p6_m08p5.mat,105,7,-8.6,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,19.2,22.39,8,-8.63071924278191,-8.62800136110077,0.0284787865853106,-0.0307192427819079,-0.0280013611007703,3,0.999999642372131
8,8,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_008_m08p6_m08p5.mat,106,8,-8.5,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,22.4,25.59,8,-8.49935891023011,-8.49288186318452,0.0317909904037666,0.000641089769892744,0.00711813681547646,3,0.999932706356049
8,8,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_008_m08p6_m08p5.mat,107,9,-8.6,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,25.6,28.79,8,-8.82595678511214,-8.80002479798942,0.111922782551143,-0.225956785112137,-0.200024797989419,3,0.999999940395355
8,8,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_008_m08p6_m08p5.mat,108,10,-8.5,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,28.8,31.99,8,-8.13257689802678,-8.13614097611305,0.0187630384152302,0.367423101973223,0.363859023886947,3,0.99999988079071
8,8,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_008_m08p6_m08p5.mat,109,11,-8.6,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,32,35.19,8,-8.73050873344262,-8.73071929536812,0.0010658049516202,-0.130508733442616,-0.130719295368122,3,0.999799907207489
8,8,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_008_m08p6_m08p5.mat,110,12,-8.5,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,35.2,38.39,8,-8.16269034830372,-8.16982896320344,0.028752493447117,0.337309651696284,0.330171036796564,3,0.999999940395355
8,8,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_008_m08p6_m08p5.mat,111,13,-8.6,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,38.4,41.59,8,-8.55198935976646,-8.55203322238754,0.000290215209708063,0.048010640233537,0.0479667776124604,3,0.999998271465302
8,8,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_008_m08p6_m08p5.mat,112,14,-8.5,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,41.6,44.79,8,-8.45751631760096,-8.44297303058901,0.0606081917684067,0.0424836823990375,0.0570269694109946,3,0.999996244907379
9,9,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_009_m08p4_m08p3.mat,113,1,-8.4,1,1,straight_v080,0.8,0,Inf,3.2,clean,0,3.19,8,-8.0836121256406,-8.07307250342104,0.0651529145465722,0.316387874359402,0.326927496578964,3,0.999995350837708
9,9,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_009_m08p4_m08p3.mat,114,2,-8.3,1,1,straight_v080,0.8,0,Inf,3.2,clean,3.2,6.39,8,-8.63256168631052,-8.63167461549206,0.0239492630433207,-0.332561686310516,-0.331674615492062,3,0.999257415533066
9,9,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_009_m08p4_m08p3.mat,115,3,-8.4,2,2,straight_v095,0.95,0,Inf,3.2,clean,6.4,9.59,8,-8.29049172541112,-8.29300416780862,0.00953185121399574,0.109508274588885,0.106995832191377,3,0.999999761581421
9,9,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_009_m08p4_m08p3.mat,116,4,-8.3,2,2,straight_v095,0.95,0,Inf,3.2,clean,9.6,12.79,8,-8.2033449149041,-8.20336369792432,0.000386149816054401,0.0966550850959003,0.0966363020756837,3,0.999999761581421
9,9,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_009_m08p4_m08p3.mat,117,5,-8.4,3,3,straight_v115,1.15,0,Inf,3.2,clean,12.8,15.99,8,-8.38009185449064,-8.38056068294414,0.00279805742575276,0.0199081455093637,0.0194393170558644,3,1
9,9,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_009_m08p4_m08p3.mat,118,6,-8.3,3,3,straight_v115,1.15,0,Inf,3.2,clean,16,19.19,8,-8.32875231070741,-8.32879137085173,0.000541221643881428,-0.0287523107074108,-0.0287913708517298,3,1
9,9,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_009_m08p4_m08p3.mat,119,7,-8.4,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,19.2,22.39,8,-8.41621288302943,-8.41374366292276,0.0223210058704126,-0.016212883029425,-0.0137436629227601,3,0.999999761581421
9,9,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_009_m08p4_m08p3.mat,120,8,-8.3,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,22.4,25.59,8,-8.31925023691145,-8.31296795697892,0.0317424815272368,-0.0192502369114536,-0.0129679569789243,3,0.99993759393692
9,9,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_009_m08p4_m08p3.mat,121,9,-8.4,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,25.6,28.79,8,-8.54835057648614,-8.5214362160617,0.116098238025096,-0.148350576486138,-0.121436216061703,3,0.999999940395355
9,9,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_009_m08p4_m08p3.mat,122,10,-8.3,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,28.8,31.99,8,-7.93935639593582,-7.94073652103498,0.0144218364070823,0.360643604064185,0.35926347896502,3,0.99999988079071
9,9,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_009_m08p4_m08p3.mat,123,11,-8.4,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,32,35.19,8,-8.51190639462224,-8.51203392706065,0.00289837623419172,-0.111906394622244,-0.112033927060651,3,0.999855637550354
9,9,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_009_m08p4_m08p3.mat,124,12,-8.3,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,35.2,38.39,8,-7.93657565516997,-7.95156610612915,0.0500657951826555,0.363424344830027,0.348433893870847,3,0.99999988079071
9,9,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_009_m08p4_m08p3.mat,125,13,-8.4,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,38.4,41.59,8,-8.35935241196272,-8.35931580641763,0.000546487439918932,0.0406475880372845,0.0406841935823667,3,0.999995648860931
