time_s,ModernTCN_e_y_m,ModernTCN_causal_e_y_m,ModernTCN_e_psi_rad,ModernTCN_causal_e_psi_rad,ModernTCN_X_m,ModernTCN_Y_m,ModernTCN_causal_X_m,ModernTCN_causal_Y_m,reference_X_m,reference_Y_m
3.73,0,0,0,0,2.726166325,0,2.726166325,0,2.971607211,0
3.74,0,0,0,0,2.734084665,0,2.734084665,0,2.979517694,0
3.75,0,0,0,0,2.742002647,0,2.742002647,0,2.987428176,0
3.76,0,0,0,0,2.74992027,0,2.74992027,0,2.995336792,0
3.77,0,0,0,0,2.75783752,0,2.75783752,0,3.003245407,0
3.78,0,0,0,0,2.765754395,0,2.765754395,0,3.011154022,0
3.79,0,0,0,0,2.773670899,0,2.773670899,0,3.019062638,0
3.8,0,0,0,0,2.781587043,0,2.781587043,0,3.026971253,0
3.81,0,0,0,0,2.789502826,0,2.789502826,0,3.034877999,0
3.82,0,0,0,0,2.797418236,0,2.797418236,0,3.042784744,0
3.83,0,0,0,0,2.80533327,0,2.80533327,0,3.050691489,0
3.84,0,0,0,0,2.813247931,0,2.813247931,0,3.058598235,0
3.85,0,0,0,0,2.821162232,0,2.821162232,0,3.06650498,0
3.86,0,0,0,0,2.829076171,0,2.829076171,0,3.074409853,0
3.87,0,0,0,0,2.836989735,0,2.836989735,0,3.082314726,0
3.88,0,0,0,0,2.844902922,0,2.844902922,0,3.0902196,0
3.89,0,0,0,0,2.852815736,0,2.852815736,0,3.098124473,0
3.9,0,0,0,0,2.860728188,0,2.860728188,0,3.106029346,0
3.91,0,0,0,0,2.868640278,0,2.868640278,0,3.113932346,0
3.92,0,0,0,0,2.876551992,0,2.876551992,0,3.121835345,0
3.93,0,0,0,0,2.884463328,0,2.884463328,0,3.129738345,0
3.94,0,0,0,0,2.89237429,0,2.89237429,0,3.137641344,0
3.95,0,0,0,0,2.900284889,0,2.900284889,0,3.145544344,0
3.96,0,0,0,0,2.908195124,0,2.908195124,0,3.153445469,0
3.97,0,0,0,0,2.916104984,0,2.916104984,0,3.161346594,0
3.98,0,0,0,0,2.924014465,0,2.924014465,0,3.169247719,0
3.99,0,0,0,0,2.931923571,0,2.931923571,0,3.177148844,0
4,0,0,0,0,2.939832313,0,2.939832313,0,3.185049969,0
4.01,0,0,0,0,2.947740691,0,2.947740691,0,3.192949219,0
4.02,0,0,0,0,2.955648693,0,2.955648693,0,3.200848469,0
4.03,0,0,0,0,2.963556314,0,2.963556314,0,3.208747719,0
4.04,0,0,0,0,2.971463561,0,2.971463561,0,3.216646969,0
4.05,0,0,0,0,2.979370444,0,2.979370444,0,3.224546219,0
4.06,0,0,0,0,2.987276961,0,2.987276961,0,3.232443594,0
4.07,0,0,0,0,2.995183102,0,2.995183102,0,3.240340969,0
4.08,0,0,0,0,3.003088862,0,3.003088862,0,3.248238345,0
4.09,0,0,0,0,3.010994246,0,3.010994246,0,3.25613572,0
4.1,0,0,0,0,3.018899266,0,3.018899266,0,3.264033095,0
4.11,0,0,0,0,3.02680392,0,3.02680392,0,3.271928597,0
4.12,0,0,0,0,3.034708197,0,3.034708197,0,3.279824098,0
4.13,0,0,0,0,3.042612093,0,3.042612093,0,3.2877196,0
4.14,0,0,0,0,3.050515613,0,3.050515613,0,3.295615101,0
4.15,0,0,0,0,3.058418768,0,3.058418768,0,3.303510602,0
4.16,0,0,0,0,3.066321558,0,3.066321558,0,3.311404231,0
4.17,0,0,0,0,3.074223969,0,3.074223969,0,3.31929786,0
4.18,0,0,0,0,3.082125999,0,3.082125999,0,3.327191489,0
4.19,0,0,0,0,3.090027653,0,3.090027653,0,3.335085118,0
4.2,0,0,0,0,3.097928942,0,3.097928942,0,3.342978747,0
4.21,0,0,0,0,3.105829865,0,3.105829865,0,3.350870505,0
4.22,0,0,0,0,3.11373041,0,3.11373041,0,3.358762264,0
4.23,0,0,0,0,3.121630574,0,3.121630574,0,3.366654022,0
4.24,0,0,0,0,3.129530361,0,3.129530361,0,3.374545781,0
4.25,0,0,0,0,3.137429782,0,3.137429782,0,3.382437539,0
4.26,0,0,0,0,3.145328838,0,3.145328838,0,3.39032743,0
4.27,0,0,0,0,3.153227516,0,3.153227516,0,3.39821732,0
4.28,0,0,0,0,3.161125812,0,3.161125812,0,3.406107211,0
4.29,0,0,0,0,3.169023731,0,3.169023731,0,3.413997101,0
4.3,0,0,0,0,3.176921286,0,3.176921286,0,3.421886992,0
4.31,0,0,0,0,3.184818474,0,3.184818474,0,3.429775017,0
4.32,0,0,0,0,3.192715284,0,3.192715284,0,3.437663043,0
4.33,0,0,0,0,3.200611713,0,3.200611713,0,3.445551069,0
4.34,0,0,0,0,3.208507765,0,3.208507765,0,3.453439095,0
4.35,0,0,0,0,3.216403452,0,3.216403452,0,3.46132712,0
4.36,0,0,0,0,3.224298774,0,3.224298774,0,3.469213285,0
4.37,0,0,0,0,3.232193717,0,3.232193717,0,3.47709945,0
4.38,0,0,0,0,3.240088279,0,3.240088279,0,3.484985615,0
4.39,0,0,0,0,3.247982465,0,3.247982465,0,3.492871779,0
4.4,0,0,0,0,3.255876286,0,3.255876286,0,3.500757944,0
4.41,0,0,0,0,3.263769741,0,3.263769741,0,3.508642252,0
4.42,0,0,0,0,3.271662819,0,3.271662819,0,3.51652656,0
4.43,0,0,0,0,3.279555515,0,3.279555515,0,3.524410868,0
4.44,0,0,0,0,3.287447836,0,3.287447836,0,3.532295176,0
4.45,0,0,0,0,3.295339792,0,3.295339792,0,3.540179484,0
4.46,0,0,0,0,3.303231383,0,3.303231383,0,3.548061941,0
4.47,0,0,0,0,3.311122596,0,3.311122596,0,3.555944397,0
4.48,0,0,0,0,3.319013429,0,3.319013429,0,3.563826853,0
4.49,0,0,0,0,3.326903886,0,3.326903886,0,3.57170931,0
4.5,0,0,0,0,3.33479398,0,3.33479398,0,3.579591766,0
4.51,0,0,0,0,3.342683708,0,3.342683708,0,3.587472376,0
4.52,0,0,0,0,3.35057306,0,3.35057306,0,3.595352986,0
4.53,0,0,0,0,3.358462031,0,3.358462031,0,3.603233596,0
4.54,0,0,0,0,3.366350628,0,3.366350628,0,3.611114206,0
4.55,0,0,0,0,3.374238861,0,3.374238861,0,3.618994817,0
4.56,0,0,0,0,3.38212673,0,3.38212673,0,3.626873587,0
4.57,0,0,0,0,3.390014223,0,3.390014223,0,3.634752356,0
4.58,0,0,0,0,3.397901336,0,3.397901336,0,3.642631126,0
4.59,0,0,0,0,3.405788075,0,3.405788075,0,3.650509896,0
4.6,0,0,0,0,3.413674451,0,3.413674451,0,3.658388666,0
4.61,0,0,0,0,3.421560464,0,3.421560464,0,3.666265603,0
4.62,0,0,0,0,3.429446101,0,3.429446101,0,3.674142539,0
4.63,0,0,0,0,3.437331359,0,3.437331359,0,3.682019476,0
4.64,0,0,0,0,3.445216244,0,3.445216244,0,3.689896412,0
4.65,0,0,0,0,3.453100767,0,3.453100767,0,3.697773349,0
4.66,0,0,0,0,3.460984927,0,3.460984927,0,3.705648459,0
4.67,0,0,0,0,3.468868713,0,3.468868713,0,3.713523569,0
4.68,0,0,0,0,3.476752121,0,3.476752121,0,3.72139868,0
4.69,0,0,0,0,3.484635157,0,3.484635157,0,3.72927379,0
4.7,0,0,0,0,3.492517831,0,3.492517831,0,3.7371489,0
4.71,0,0,0,0,3.500400143,0,3.500400143,0,3.745022192,0
4.72,0,0,0,0,3.508282082,0,3.508282082,0,3.752895484,0
4.73,0,0,0,0,3.516163644,0,3.516163644,0,3.760768776,0
4.74,0,0,0,0,3.524044835,0,3.524044835,0,3.768642068,0
4.75,0,0,0,0,3.531925665,0,3.531925665,0,3.77651536,0
4.76,0,0,0,0,3.539806134,0,3.539806134,0,3.784386842,0
4.77,0,0,0,0,3.547686232,0,3.547686232,0,3.792258324,0
4.78,0,0,0,0,3.555565953,0,3.555565953,0,3.800129806,0
4.79,0,0,0,0,3.563445304,0,3.563445304,0,3.808001288,0
4.8,0,0,0,0,3.571324297,0,3.571324297,0,3.81587277,0
4.81,0,0,0,0,3.579202929,0,3.579202929,0,3.823742451,0
4.82,0,0,0,0,3.58708119,0,3.58708119,0,3.831612132,0
4.83,0,0,0,0,3.594959077,0,3.594959077,0,3.839481813,0
4.84,0,0,0,0,3.602836595,0,3.602836595,0,3.847351495,0
4.85,0,0,0,0,3.610713755,0,3.610713755,0,3.855221176,0
4.86,0,0,0,0,3.618590556,0,3.618590556,0,3.863089066,0
4.87,0,0,0,0,3.626466988,0,3.626466988,0,3.870956955,0
4.88,0,0,0,0,3.634343047,0,3.634343047,0,3.878824845,0
4.89,0,0,0,0,3.642218738,0,3.642218738,0,3.886692735,0
4.9,0,0,0,0,3.650094073,0,3.650094073,0,3.894560625,0
4.91,0,0,0,0,3.65796905,0,3.65796905,0,3.902426734,0
4.92,0,0,0,0,3.665843659,0,3.665843659,0,3.910292843,0
4.93,0,0,0,0,3.673717897,0,3.673717897,0,3.918158951,0
4.94,0,0,0,0,3.681591769,0,3.681591769,0,3.92602506,0
4.95,0,0,0,0,3.689465285,0,3.689465285,0,3.933891169,0
4.96,0,0,0,0,3.697338446,0,3.697338446,0,3.941755507,0
4.97,0,0,0,0,3.70521124,0,3.70521124,0,3.949619846,0
4.98,0,0,0,0,3.713083664,0,3.713083664,0,3.957484184,0
4.99,0,0,0,0,3.720955724,0,3.720955724,0,3.965348523,0
5,0,0,0,0,3.728827431,0,3.728827431,0,3.973212861,0
5.01,0,0,0,0,3.736698783,0,3.736698783,0,3.981075441,0
5.02,0,0,0,0,3.74456977,0,3.74456977,0,3.98893802,0
5.03,0,0,0,0,3.752440389,0,3.752440389,0,3.9968006,0
5.04,0,0,0,0,3.760310646,0,3.760310646,0,4.00466318,0
5.05,0,0,0,0,3.76818055,0,3.76818055,0,4.012525759,0
5.06,0,0,0,0,3.776050103,0,3.776050103,0,4.020386592,0
5.07,0,0,0,0,3.783919292,0,3.783919292,0,4.028247424,0
5.08,0,0,0,0,3.791788115,0,3.791788115,0,4.036108257,0
5.09,0,0,0,0,3.799656577,0,3.799656577,0,4.043969089,0
5.1,0,0,0,0,3.807524689,0,3.807524689,0,4.051829922,0
5.11,0,0,0,0,3.81539245,0,3.81539245,0,4.05968902,0
5.12,0,0,0,0,3.82325985,0,3.82325985,0,4.067548118,0
5.13,0,0,0,0,3.831126886,0,3.831126886,0,4.075407216,0
5.14,0,0,0,0,3.838993563,0,3.838993563,0,4.083266314,0
5.15,0,0,0,0,3.846859892,0,3.846859892,0,4.091125413,0
5.16,0,0,0,0,3.854725873,0,3.854725873,0,4.098982789,0
5.17,0,0,0,0,3.862591494,0,3.862591494,0,4.106840166,0
5.18,0,0,0,0,3.870456753,0,3.870456753,0,4.114697543,0
5.19,0,0,0,0,3.878321655,0,3.878321655,0,4.12255492,0
5.2,0,0,0,0,3.886186212,0,3.886186212,0,4.130412297,0
5.21,0,0,0,0,3.894050421,0,3.894050421,0,4.138267966,0
5.22,0,0,0,0,3.901914274,0,3.901914274,0,4.146123635,0
5.23,0,0,0,0,3.909777767,0,3.909777767,0,4.153979304,0
5.24,0,0,0,0,3.917640905,0,3.917640905,0,4.161834973,0
5.25,0,0,0,0,3.925503699,0,3.925503699,0,4.169690643,0
5.26,0,0,0,0,3.933366149,0,3.933366149,0,4.177544618,0
5.27,0,0,0,0,3.941228245,0,3.941228245,0,4.185398594,0
5.28,0,0,0,0,3.949089982,0,3.949089982,0,4.19325257,0
5.29,0,0,0,0,3.956951368,0,3.956951368,0,4.201106546,0
5.3,0,0,0,0,3.964812412,0,3.964812412,0,4.208960522,0
5.31,0,0,0,0,3.972673113,0,3.972673113,0,4.21681282,0
5.32,0,0,0,0,3.980533463,0,3.980533463,0,4.224665117,0
5.33,0,0,0,0,3.988393457,0,3.988393457,0,4.232517414,0
5.34,0,0,0,0,3.996253102,0,3.996253102,0,4.240369712,0
5.35,0,0,0,0,4.004112407,0,4.004112407,0,4.248222009,0
5.36,0,0,0,0,4.011971373,0,4.011971373,0,4.256072644,0
5.37,0,0,0,0,4.019829988,0,4.019829988,0,4.263923278,0
5.38,0,0,0,0,4.027688252,0,4.027688252,0,4.271773913,0
5.39,0,0,0,0,4.035546168,0,4.035546168,0,4.279624547,0
5.4,0,0,0,0,4.043403747,0,4.043403747,0,4.287475182,0
5.41,0,0,0,0,4.051260989,0,4.051260989,0,4.29532417,0
5.42,0,0,0,0,4.059117885,0,4.059117885,0,4.303173157,0
5.43,0,0,0,0,4.06697443,0,4.06697443,0,4.311022145,0
5.44,0,0,0,0,4.074830631,0,4.074830631,0,4.318871132,0
5.45,0,0,0,0,4.082686497,0,4.082686497,0,4.32672012,0
5.46,0,0,0,0,4.090542029,0,4.090542029,0,4.334567477,0
5.47,0,0,0,0,4.098397217,0,4.098397217,0,4.342414835,0
5.48,0,0,0,0,4.106252058,0,4.106252058,0,4.350262192,0
5.49,0,0,0,0,4.114106557,0,4.114106557,0,4.358109549,0
5.5,0,0,0,0,4.121960724,0,4.121960724,0,4.365956907,0
5.51,0,0,0,0,4.12981456,0,4.12981456,0,4.373802651,0
5.52,0,0,0,0,4.137668055,0,4.137668055,0,4.381648395,0
5.53,0,0,0,0,4.145521205,0,4.145521205,0,4.38949414,0
5.54,0,0,0,0,4.153374016,0,4.153374016,0,4.397339884,0
5.55,0,0,0,0,4.161226499,0,4.161226499,0,4.405185628,0
5.56,0,0,0,0,4.169078653,0,4.169078653,0,4.413029777,0
5.57,0,0,0,0,4.176930469,0,4.176930469,0,4.420873926,0
5.58,0,0,0,0,4.184781943,0,4.184781943,0,4.428718076,0
5.59,0,0,0,0,4.192633082,0,4.192633082,0,4.436562225,0
5.6,0,0,0,0,4.200483895,0,4.200483895,0,4.444406374,0
5.61,0,0,0,0,4.208334383,0,4.208334383,0,4.452248946,0
5.62,0,0,0,0,4.216184534,0,4.216184534,0,4.460091518,0
5.63,0,0,0,0,4.224034349,0,4.224034349,0,4.467934091,0
5.64,0,0,0,0,4.23188383,0,4.23188383,0,4.475776663,0
5.65,0,0,0,0,4.239732989,0,4.239732989,0,4.483619235,0
5.66,0,0,0,0,4.247581825,0,4.247581825,0,4.49146025,0
5.67,0,0,0,0,4.255430329,0,4.255430329,0,4.499301264,0
5.68,0,0,0,0,4.263278498,0,4.263278498,0,4.507142278,0
5.69,0,0,0,0,4.271126339,0,4.271126339,0,4.514983293,0
5.7,0,0,0,0,4.278973859,0,4.278973859,0,4.522824307,0
5.71,0,0,0,0,4.286821061,0,4.286821061,0,4.530663783,0
5.72,0,0,0,0,4.294667933,0,4.294667933,0,4.53850326,0
5.73,0,0,0,0,4.302514474,0,4.302514474,0,4.546342736,0
5.74,0,0,0,0,4.31036069,0,4.31036069,0,4.554182212,0
5.75,0,0,0,0,4.318206589,0,4.318206589,0,4.562021688,0
5.76,0,0,0,0,4.326052172,0,4.326052172,0,4.569859646,0
5.77,0,0,0,0,4.33389743,0,4.33389743,0,4.577697604,0
5.78,0,0,0,0,4.34174236,0,4.34174236,0,4.585535562,0
5.79,0,0,0,0,4.349586968,0,4.349586968,0,4.59337352,0
5.8,0,0,0,0,4.357431263,0,4.357431263,0,4.601211478,0
5.81,0,0,0,0,4.365275245,0,4.365275245,0,4.609047939,0
5.82,0,0,0,0,4.373118906,0,4.373118906,0,4.6168844,0
5.83,0,0,0,0,4.380962242,0,4.380962242,0,4.62472086,0
5.84,0,0,0,0,4.38880526,0,4.38880526,0,4.632557321,0
5.85,0,0,0,0,4.396647969,0,4.396647969,0,4.640393782,0
5.86,0,0,0,0,4.404490368,0,4.404490368,0,4.648228766,0
5.87,0,0,0,0,4.41233245,0,4.41233245,0,4.656063751,0
5.88,0,0,0,0,4.420174211,0,4.420174211,0,4.663898735,0
5.89,0,0,0,0,4.428015658,0,4.428015658,0,4.67173372,0
5.9,0,0,0,0,4.435856799,0,4.435856799,0,4.679568705,0
5.91,0,0,0,0,4.443697634,0,4.443697634,0,4.687402235,0
5.92,0,0,0,0,4.451538155,0,4.451538155,0,4.695235766,0
5.93,0,0,0,0,4.45937836,0,4.45937836,0,4.703069296,0
5.94,0,0,0,0,4.467218254,0,4.467218254,0,4.710902827,0
5.95,0,0,0,0,4.475057845,0,4.475057845,0,4.718736357,0
5.96,0,0,0,0,4.482897136,0,4.482897136,0,4.726568456,0
5.97,0,0,0,0,4.490736116,0,4.490736116,0,4.734400555,0
5.98,0,0,0,0,4.498574783,0,4.498574783,0,4.742232654,0
5.99,0,0,0,0,4.506413144,0,4.506413144,0,4.750064753,0
6,0,0,0,0,4.514251207,0,4.514251207,0,4.757896852,0
6.01,0,0,0,0,4.522088971,0,4.522088971,0,4.765727542,0
6.02,0,0,0,0,4.52992643,0,4.52992643,0,4.773558232,0
6.03,0,0,0,0,4.537763581,0,4.537763581,0,4.781388923,0
6.04,0,0,0,0,4.545600428,0,4.545600428,0,4.789219613,0
6.05,0,0,0,0,4.553436982,0,4.553436982,0,4.797050303,0
6.06,0,0,0,0,4.561273241,0,4.561273241,0,4.804879609,0
6.07,0,0,0,0,4.569109199,0,4.569109199,0,4.812708914,0
6.08,0,0,0,0,4.576944853,0,4.576944853,0,4.82053822,0
6.09,0,0,0,0,4.584780208,0,4.584780208,0,4.828367525,0
6.1,0,0,0,0,4.592615274,0,4.592615274,0,4.83619683,0
6.11,0,0,0,0,4.600450049,0,4.600450049,0,4.844024775,0
6.12,0,0,0,0,4.608284527,0,4.608284527,0,4.85185272,0
6.13,0,0,0,0,4.616118706,0,4.616118706,0,4.859680665,0
6.14,0,0,0,0,4.623952589,0,4.623952589,0,4.86750861,0
6.15,0,0,0,0,4.631786188,0,4.631786188,0,4.875336555,0
6.16,0,0,0,0,4.639619501,0,4.639619501,0,4.883163164,0
6.17,0,0,0,0,4.64745252,0,4.64745252,0,4.890989773,0
6.18,0,0,0,0,4.655285245,0,4.655285245,0,4.898816382,0
6.19,0,0,0,0,4.66311768,0,4.66311768,0,4.906642991,0
6.2,0,0,0,0,4.670949833,0,4.670949833,0,4.9144696,0
6.21,0,0,0,0,4.678781705,0,4.678781705,0,4.922294899,0
6.22,0,0,0,0,4.686613289,0,4.686613289,0,4.930120198,0
6.23,0,0,0,0,4.694444582,0,4.694444582,0,4.937945496,0
6.24,0,0,0,0,4.70227559,0,4.70227559,0,4.945770795,0
6.25,0,0,0,0,4.710106321,0,4.710106321,0,4.953596094,0
6.26,0,0,0,0,4.717936775,0,4.717936775,0,4.961420108,0
6.27,0,0,0,0,4.725766945,0,4.725766945,0,4.969244123,0
6.28,0,0,0,0,4.73359683,0,4.73359683,0,4.977068137,0
6.29,0,0,0,0,4.741426434,0,4.741426434,0,4.984892151,0
6.3,0,0,0,0,4.749255765,0,4.749255765,0,4.992716166,0
6.31,0,0,0,0,4.757084825,0,4.757084825,0,5.000538922,0
6.32,0,0,0,0,4.764913605,0,4.764913605,0,5.008361679,0
6.33,0,0,0,0,4.772742105,0,4.772742105,0,5.016184436,0
6.34,0,0,0,0,4.780570329,0,4.780570329,0,5.024007193,0
6.35,0,0,0,0,4.788398284,0,4.788398284,0,5.031829949,0
6.36,0,0,0,0,4.796225973,0,4.796225973,0,5.039651475,0
6.37,0,0,0,0,4.804053387,0,4.804053387,0,5.047473002,0
6.38,0,0,0,0,4.811880526,0,4.811880526,0,5.055294528,0
6.39,0,0,0,0,4.819707393,0,4.819707393,0,5.063116054,0
6.4,0,0,0,0,4.827533998,0,4.827533998,0,5.07093758,0
6.41,0,0,0,0,4.83536034,0,4.83536034,0,5.078757903,0
6.42,0,0,0,0,4.843186413,0,4.843186413,0,5.086578227,0
6.43,0,0,0,0,4.851012215,0,4.851012215,0,5.09439855,0
6.44,0,0,0,0,4.858837751,0,4.858837751,0,5.102218874,0
6.45,0,0,0,0,4.866663029,0,4.866663029,0,5.110039197,0
6.46,0,0,0,0,4.87448805,0,4.87448805,0,5.117858346,0
6.47,0,0,0,0,4.882312807,0,4.882312807,0,5.125677495,0
6.48,0,0,0,0,4.890137298,0,4.890137298,0,5.133496644,0
6.49,0,0,0,0,4.897961528,0,4.897961528,0,5.141315793,0
6.5,0,0,0,0,4.905785505,0,4.905785505,0,5.149134942,0
6.51,0,0,0,0,4.91360923,0,4.91360923,0,5.156952945,0
6.52,0,0,0,0,4.921432695,0,4.921432695,0,5.164770949,0
6.53,0,0,0,0,4.929255901,0,4.929255901,0,5.172588952,0
6.54,0,0,0,0,4.937078851,0,4.937078851,0,5.180406956,0
6.55,0,0,0,0,4.944901554,0,4.944901554,0,5.18822496,0
6.56,0,0,0,0,4.952724008,0,4.952724008,0,5.196041847,0
6.57,0,0,0,0,4.96054621,0,4.96054621,0,5.203858735,0
6.58,0,0,0,0,4.968368157,0,4.968368157,0,5.211675622,0
6.59,0,0,0,0,4.976189853,0,4.976189853,0,5.21949251,0
6.6,0,0,0,0,4.984011307,0,4.984011307,0,5.227309398,0
6.61,0,0,0,0,4.991832519,0,4.991832519,0,5.235125199,0
6.62,0,0,0,0,4.999653483,0,4.999653483,0,5.242941001,0
6.63,0,0,0,0,5.007474198,0,5.007474198,0,5.250756803,0
6.64,0,0,0,0,5.015294668,0,5.015294668,0,5.258572605,0
6.65,0,0,0,0,5.023114901,0,5.023114901,0,5.266388407,0
6.66,0,0,0,0,5.030934897,0,5.030934897,0,5.274203153,0
6.67,0,0,0,0,5.038754651,0,5.038754651,0,5.2820179,0
6.68,0,0,0,0,5.046574162,0,5.046574162,0,5.289832647,0
6.69,0,0,0,0,5.054393433,0,5.054393433,0,5.297647393,0
6.7,0,0,0,0,5.062212473,0,5.062212473,0,5.30546214,0
6.71,0,0,0,0,5.070031281,0,5.070031281,0,5.313275863,0
6.72,0,0,0,0,5.077849853,0,5.077849853,0,5.321089586,0
6.73,0,0,0,0,5.085668187,0,5.085668187,0,5.328903309,0
6.74,0,0,0,0,5.093486288,0,5.093486288,0,5.336717032,0
6.75,0,0,0,0,5.101304163,0,5.101304163,0,5.344530754,0
6.76,0,0,0,0,5.109121812,0,5.109121812,0,5.352343485,0
6.77,0,0,0,0,5.116939231,0,5.116939231,0,5.360156216,0
6.78,0,0,0,0,5.124756418,0,5.124756418,0,5.367968947,0
6.79,0,0,0,0,5.132573377,0,5.132573377,0,5.375781678,0
6.8,0,0,0,0,5.140390116,0,5.140390116,0,5.383594409,0
6.81,0,0,0,0,5.148206635,0,5.148206635,0,5.391406181,0
6.82,0,0,0,0,5.156022929,0,5.156022929,0,5.399217952,0
6.83,0,0,0,0,5.163838998,0,5.163838998,0,5.407029723,0
6.84,0,0,0,0,5.171654845,0,5.171654845,0,5.414841495,0
6.85,0,0,0,0,5.179470478,0,5.179470478,0,5.422653266,0
6.86,0,0,0,0,5.187285896,0,5.187285896,0,5.430464111,0
6.87,0,0,0,0,5.195101096,0,5.195101096,0,5.438274956,0
6.88,0,0,0,0,5.202916077,0,5.202916077,0,5.446085801,0
6.89,0,0,0,0,5.210730842,0,5.210730842,0,5.453896646,0
6.9,0,0,0,0,5.218545399,0,5.218545399,0,5.461707491,0
6.91,0,0,0,0,5.226359747,0,5.226359747,0,5.469517444,0
6.92,0,0,0,0,5.234173883,0,5.234173883,0,5.477327396,0
6.93,0,0,0,0,5.241987806,0,5.241987806,0,5.485137348,0
6.94,0,0,0,0,5.249801519,0,5.249801519,0,5.4929473,0
6.95,0,0,0,0,5.25761503,0,5.25761503,0,5.500757253,0
6.96,0,0,0,0,5.265428339,0,5.265428339,0,5.508566346,0
6.97,0,0,0,0,5.273241442,0,5.273241442,0,5.51637544,0
6.98,0,0,0,0,5.281054339,0,5.281054339,0,5.524184533,0
6.99,0,0,0,0,5.288867032,0,5.288867032,0,5.531993627,0
7,0,0,0,0,5.296679529,0,5.296679529,0,5.539802721,0
7.01,0,0,0,0,5.30449183,0,5.30449183,0,5.547610991,0
7.02,0,0,0,0,5.312303931,0,5.312303931,0,5.55541926,0
7.03,0,0,0,0,5.320115833,0,5.320115833,0,5.56322753,0
7.04,0,0,0,0,5.327927538,0,5.327927538,0,5.5710358,0
7.05,0,0,0,0,5.335739052,0,5.335739052,0,5.57884407,0
7.06,0,0,0,0,5.343550378,0,5.343550378,0,5.586651551,0
7.07,0,0,0,0,5.35136151,0,5.35136151,0,5.594459033,0
7.08,0,0,0,0,5.359172448,0,5.359172448,0,5.602266514,0
7.09,0,0,0,0,5.366983197,0,5.366983197,0,5.610073996,0
7.1,0,0,0,0,5.374793762,0,5.374793762,0,5.617881477,0
7.11,0,0,0,0,5.382604144,0,5.382604144,0,5.625688206,0
7.12,0,0,0,0,5.39041434,0,5.39041434,0,5.633494935,0
7.13,0,0,0,0,5.398224348,0,5.398224348,0,5.641301665,0
7.14,0,0,0,0,5.406034174,0,5.406034174,0,5.649108394,0
7.15,0,0,0,0,5.413843822,0,5.413843822,0,5.656915123,0
7.16,0,0,0,0,5.421653294,0,5.421653294,0,5.664721136,0
7.17,0,0,0,0,5.429462586,0,5.429462586,0,5.672527149,0
7.18,0,0,0,0,5.437271699,0,5.437271699,0,5.680333162,0
7.19,0,0,0,0,5.445080635,0,5.445080635,0,5.688139176,0
7.2,0,0,0,0,5.4528894,0,5.4528894,0,5.695945189,0
7.21,0,0,0,0,5.460697996,0,5.460697996,0,5.703750523,0
7.22,0,0,0,0,5.468506419,0,5.468506419,0,5.711555858,0
7.23,0,0,0,0,5.476314669,0,5.476314669,0,5.719361192,0
7.24,0,0,0,0,5.484122749,0,5.484122749,0,5.727166527,0
7.25,0,0,0,0,5.491930666,0,5.491930666,0,5.734971861,0
7.26,0,0,0,0,5.49973842,0,5.49973842,0,5.742776555,0
7.27,0,0,0,0,5.507546008,0,5.507546008,0,5.750581248,0
7.28,0,0,0,0,5.51535343,0,5.51535343,0,5.758385942,0
7.29,0,0,0,0,5.52316069,0,5.52316069,0,5.766190636,0
7.3,0,0,0,0,5.530967792,0,5.530967792,0,5.773995329,0
7.31,0,0,0,0,5.538774739,0,5.538774739,0,5.78179942,0
7.32,0,0,0,0,5.546581527,0,5.546581527,0,5.789603511,0
7.33,0,0,0,0,5.554388157,0,5.554388157,0,5.797407602,0
7.34,0,0,0,0,5.562194631,0,5.562194631,0,5.805211693,0
7.35,0,0,0,0,5.570000956,0,5.570000956,0,5.813015784,0
7.36,0,0,0,0,5.577807131,0,5.577807131,0,5.820819311,0
7.37,0,0,0,0,5.585613155,0,5.585613155,0,5.828622838,0
7.38,0,0,0,0,5.593419028,0,5.593419028,0,5.836426365,0
7.39,0,0,0,0,5.601224753,0,5.601224753,0,5.844229892,0
7.4,0,0,0,0,5.609030334,0,5.609030334,0,5.852033419,0
7.41,0,0,0,0,5.616835774,0,5.616835774,0,5.859836422,0
7.42,0,0,0,0,5.62464107,0,5.62464107,0,5.867639425,0
7.43,0,0,0,0,5.632446223,0,5.632446223,0,5.875442428,0
7.44,0,0,0,0,5.640251235,0,5.640251235,0,5.883245431,0
7.45,0,0,0,0,5.64805611,0,5.64805611,0,5.891048434,0
7.46,0,0,0,0,5.655860852,0,5.655860852,0,5.898850953,0
7.47,0,0,0,0,5.663665457,0,5.663665457,0,5.906653472,0
7.48,0,0,0,0,5.671469925,0,5.671469925,0,5.91445599,0
7.49,0,0,0,0,5.679274261,0,5.679274261,0,5.922258509,0
7.5,0,0,0,0,5.687078469,0,5.687078469,0,5.930061028,0
7.51,0,0,0,0,5.694882549,0,5.694882549,0,5.937863103,0
7.52,0,0,0,0,5.7026865,0,5.7026865,0,5.945665178,0
7.53,0,0,0,0,5.710490323,0,5.710490323,0,5.953467254,0
7.54,0,0,0,0,5.71829402,0,5.71829402,0,5.961269329,0
7.55,0,0,0,0,5.726097597,0,5.726097597,0,5.969071404,0
7.56,0,0,0,0,5.733901053,0,5.733901053,0,5.976873077,0
7.57,0,0,0,0,5.741704388,0,5.741704388,0,5.98467475,0
